date,hour,value,weekday,working_day
2014-01-01,1,140192.0,2,0
2014-01-01,2,130035.0,2,0
2014-01-01,3,121152.0,2,0
2014-01-01,4,115324.0,2,0
2014-01-01,5,113727.0,2,0
2014-01-01,6,114132.0,2,0
2014-01-01,7,115774.0,2,0
2014-01-01,8,115790.0,2,0
2014-01-01,9,116690.0,2,0
2014-01-01,10,125723.0,2,0
2014-01-01,11,133760.0,2,0
2014-01-01,12,140143.0,2,0
2014-01-01,13,145113.0,2,0
2014-01-01,14,147132.0,2,0
2014-01-01,15,140669.0,2,0
2014-01-01,16,136640.0,2,0
2014-01-01,17,140193.0,2,0
2014-01-01,18,155904.0,2,0
2014-01-01,19,162292.0,2,0
2014-01-01,20,167382.0,2,0
2014-01-01,21,169880.0,2,0
2014-01-01,22,167071.0,2,0
2014-01-01,23,154507.0,2,0
2014-01-02,0,140904.0,3,1
2014-01-02,1,127608.0,3,1
2014-01-02,2,116956.0,3,1
2014-01-02,3,112376.0,3,1
2014-01-02,4,111213.0,3,1
2014-01-02,5,115382.0,3,1
2014-01-02,6,130186.0,3,1
2014-01-02,7,149786.0,3,1
2014-01-02,8,167066.0,3,1
2014-01-02,9,182857.0,3,1
2014-01-02,10,193983.0,3,1
2014-01-02,11,197839.0,3,1
2014-01-02,12,196853.0,3,1
2014-01-02,13,197633.0,3,1
2014-01-02,14,192837.0,3,1
2014-01-02,15,187289.0,3,1
2014-01-02,16,186033.0,3,1
2014-01-02,17,190781.0,3,1
2014-01-02,18,200552.0,3,1
2014-01-02,19,201233.0,3,1
2014-01-02,20,200242.0,3,1
2014-01-02,21,198306.0,3,1
2014-01-02,22,188788.0,3,1
2014-01-02,23,172887.0,3,1
2014-01-03,0,157899.0,4,1
2014-01-03,1,143641.0,4,1
2014-01-03,2,136703.0,4,1
2014-01-03,3,130161.0,4,1
2014-01-03,4,128894.0,4,1
2014-01-03,5,130701.0,4,1
2014-01-03,6,139956.0,4,1
2014-01-03,7,156734.0,4,1
2014-01-03,8,172839.0,4,1
2014-01-03,9,186073.0,4,1
2014-01-03,10,194425.0,4,1
2014-01-03,11,194835.0,4,1
2014-01-03,12,191109.0,4,1
2014-01-03,13,190624.0,4,1
2014-01-03,14,184440.0,4,1
2014-01-03,15,178187.0,4,1
2014-01-03,16,176894.0,4,1
2014-01-03,17,179272.0,4,1
2014-01-03,18,190185.0,4,1
2014-01-03,19,194712.0,4,1
2014-01-03,20,194890.0,4,1
2014-01-03,21,192076.0,4,1
2014-01-03,22,182983.0,4,1
2014-01-03,23,170753.0,4,1
2014-01-04,0,159111.0,5,1
2014-01-04,1,145576.0,5,1
2014-01-04,2,136517.0,5,1
2014-01-04,3,130536.0,5,1
2014-01-04,4,126337.0,5,1
2014-01-04,5,125582.0,5,1
2014-01-04,6,128517.0,5,1
2014-01-04,7,135845.0,5,1
2014-01-04,8,143669.0,5,1
2014-01-04,9,156739.0,5,1
2014-01-04,10,174189.0,5,1
2014-01-04,11,176879.0,5,1
2014-01-04,12,177849.0,5,1
2014-01-04,13,175695.0,5,1
2014-01-04,14,176552.0,5,1
2014-01-04,15,170152.0,5,1
2014-01-04,16,166074.0,5,1
2014-01-04,17,166293.0,5,1
2014-01-04,18,180546.0,5,1
2014-01-04,19,185098.0,5,1
2014-01-04,20,188132.0,5,1
2014-01-04,21,189632.0,5,1
2014-01-04,22,181807.0,5,1
2014-01-04,23,170584.0,5,1
2014-01-05,0,156979.0,6,1
2014-01-05,1,142891.0,6,1
2014-01-05,2,132367.0,6,1
2014-01-05,3,125786.0,6,1
2014-01-05,4,123190.0,6,1
2014-01-05,5,123027.0,6,1
2014-01-05,6,124607.0,6,1
2014-01-05,7,128584.0,6,1
2014-01-05,8,131649.0,6,1
2014-01-05,9,141979.0,6,1
2014-01-05,10,158203.0,6,1
2014-01-05,11,165902.0,6,1
2014-01-05,12,166806.0,6,1
2014-01-05,13,168827.0,6,1
2014-01-05,14,168274.0,6,1
2014-01-05,15,160482.0,6,1
2014-01-05,16,156508.0,6,1
2014-01-05,17,154666.0,6,1
2014-01-05,18,166672.0,6,1
2014-01-05,19,168272.0,6,1
2014-01-05,20,170740.0,6,1
2014-01-05,21,174694.0,6,1
2014-01-05,22,172131.0,6,1
2014-01-05,23,164802.0,6,1
2014-01-06,0,152196.0,0,0
2014-01-06,1,139167.0,0,0
2014-01-06,2,127557.0,0,0
2014-01-06,3,121905.0,0,0
2014-01-06,4,118579.0,0,0
2014-01-06,5,118694.0,0,0
2014-01-06,6,120632.0,0,0
2014-01-06,7,123343.0,0,0
2014-01-06,8,124664.0,0,0
2014-01-06,9,133046.0,0,0
2014-01-06,10,142964.0,0,0
2014-01-06,11,148297.0,0,0
2014-01-06,12,150793.0,0,0
2014-01-06,13,150878.0,0,0
2014-01-06,14,148854.0,0,0
2014-01-06,15,141511.0,0,0
2014-01-06,16,138725.0,0,0
2014-01-06,17,142319.0,0,0
2014-01-06,18,154545.0,0,0
2014-01-06,19,165262.0,0,0
2014-01-06,20,170610.0,0,0
2014-01-06,21,174925.0,0,0
2014-01-06,22,172627.0,0,0
2014-01-06,23,160305.0,0,0
2014-01-07,0,150238.0,1,1
2014-01-07,1,136803.0,1,1
2014-01-07,2,129082.0,1,1
2014-01-07,3,125050.0,1,1
2014-01-07,4,124340.0,1,1
2014-01-07,5,128579.0,1,1
2014-01-07,6,142816.0,1,1
2014-01-07,7,167933.0,1,1
2014-01-07,8,188730.0,1,1
2014-01-07,9,200324.0,1,1
2014-01-07,10,206583.0,1,1
2014-01-07,11,206790.0,1,1
2014-01-07,12,203686.0,1,1
2014-01-07,13,202738.0,1,1
2014-01-07,14,195779.0,1,1
2014-01-07,15,191202.0,1,1
2014-01-07,16,189980.0,1,1
2014-01-07,17,193591.0,1,1
2014-01-07,18,206569.0,1,1
2014-01-07,19,212881.0,1,1
2014-01-07,20,214189.0,1,1
2014-01-07,21,210099.0,1,1
2014-01-07,22,194537.0,1,1
2014-01-07,23,177206.0,1,1
2014-01-08,0,162541.0,2,1
2014-01-08,1,147095.0,2,1
2014-01-08,2,138638.0,2,1
2014-01-08,3,135409.0,2,1
2014-01-08,4,133266.0,2,1
2014-01-08,5,137199.0,2,1
2014-01-08,6,152042.0,2,1
2014-01-08,7,178155.0,2,1
2014-01-08,8,199463.0,2,1
2014-01-08,9,204698.0,2,1
2014-01-08,10,208701.0,2,1
2014-01-08,11,207766.0,2,1
2014-01-08,12,204606.0,2,1
2014-01-08,13,202667.0,2,1
2014-01-08,14,194305.0,2,1
2014-01-08,15,191103.0,2,1
2014-01-08,16,191354.0,2,1
2014-01-08,17,192933.0,2,1
2014-01-08,18,206842.0,2,1
2014-01-08,19,214267.0,2,1
2014-01-08,20,214905.0,2,1
2014-01-08,21,210905.0,2,1
2014-01-08,22,195654.0,2,1
2014-01-08,23,178062.0,2,1
2014-01-09,0,163303.0,3,1
2014-01-09,1,150332.0,3,1
2014-01-09,2,141680.0,3,1
2014-01-09,3,138782.0,3,1
2014-01-09,4,137253.0,3,1
2014-01-09,5,140537.0,3,1
2014-01-09,6,154238.0,3,1
2014-01-09,7,179807.0,3,1
2014-01-09,8,200647.0,3,1
2014-01-09,9,205598.0,3,1
2014-01-09,10,209649.0,3,1
2014-01-09,11,208212.0,3,1
2014-01-09,12,205443.0,3,1
2014-01-09,13,204147.0,3,1
2014-01-09,14,195749.0,3,1
2014-01-09,15,192018.0,3,1
2014-01-09,16,191705.0,3,1
2014-01-09,17,195282.0,3,1
2014-01-09,18,208616.0,3,1
2014-01-09,19,216858.0,3,1
2014-01-09,20,217668.0,3,1
2014-01-09,21,213022.0,3,1
2014-01-09,22,197306.0,3,1
2014-01-09,23,179984.0,3,1
2014-01-10,0,164562.0,4,1
2014-01-10,1,149875.0,4,1
2014-01-10,2,141222.0,4,1
2014-01-10,3,137677.0,4,1
2014-01-10,4,136789.0,4,1
2014-01-10,5,140182.0,4,1
2014-01-10,6,154120.0,4,1
2014-01-10,7,179658.0,4,1
2014-01-10,8,201430.0,4,1
2014-01-10,9,206096.0,4,1
2014-01-10,10,209827.0,4,1
2014-01-10,11,210105.0,4,1
2014-01-10,12,208219.0,4,1
2014-01-10,13,207302.0,4,1
2014-01-10,14,199835.0,4,1
2014-01-10,15,195438.0,4,1
2014-01-10,16,193620.0,4,1
2014-01-10,17,195140.0,4,1
2014-01-10,18,206253.0,4,1
2014-01-10,19,211160.0,4,1
2014-01-10,20,210097.0,4,1
2014-01-10,21,207096.0,4,1
2014-01-10,22,195498.0,4,1
2014-01-10,23,180885.0,4,1
2014-01-11,0,167666.0,5,1
2014-01-11,1,153427.0,5,1
2014-01-11,2,143059.0,5,1
2014-01-11,3,137834.0,5,1
2014-01-11,4,134195.0,5,1
2014-01-11,5,133861.0,5,1
2014-01-11,6,135985.0,5,1
2014-01-11,7,144064.0,5,1
2014-01-11,8,153685.0,5,1
2014-01-11,9,166742.0,5,1
2014-01-11,10,182364.0,5,1
2014-01-11,11,186037.0,5,1
2014-01-11,12,184745.0,5,1
2014-01-11,13,184381.0,5,1
2014-01-11,14,180834.0,5,1
2014-01-11,15,173762.0,5,1
2014-01-11,16,167993.0,5,1
2014-01-11,17,168709.0,5,1
2014-01-11,18,181510.0,5,1
2014-01-11,19,190612.0,5,1
2014-01-11,20,191275.0,5,1
2014-01-11,21,190391.0,5,1
2014-01-11,22,184602.0,5,1
2014-01-11,23,173251.0,5,1
2014-01-12,0,158552.0,6,1
2014-01-12,1,144165.0,6,1
2014-01-12,2,134094.0,6,1
2014-01-12,3,127358.0,6,1
2014-01-12,4,126126.0,6,1
2014-01-12,5,125210.0,6,1
2014-01-12,6,127362.0,6,1
2014-01-12,7,132107.0,6,1
2014-01-12,8,137013.0,6,1
2014-01-12,9,144742.0,6,1
2014-01-12,10,158974.0,6,1
2014-01-12,11,165880.0,6,1
2014-01-12,12,165331.0,6,1
2014-01-12,13,167416.0,6,1
2014-01-12,14,168072.0,6,1
2014-01-12,15,160548.0,6,1
2014-01-12,16,155871.0,6,1
2014-01-12,17,157318.0,6,1
2014-01-12,18,172330.0,6,1
2014-01-12,19,182460.0,6,1
2014-01-12,20,187612.0,6,1
2014-01-12,21,190834.0,6,1
2014-01-12,22,182873.0,6,1
2014-01-12,23,168714.0,6,1
2014-01-13,0,152651.0,0,1
2014-01-13,1,140174.0,0,1
2014-01-13,2,131647.0,0,1
2014-01-13,3,128294.0,0,1
2014-01-13,4,128153.0,0,1
2014-01-13,5,132358.0,0,1
2014-01-13,6,150477.0,0,1
2014-01-13,7,178897.0,0,1
2014-01-13,8,202697.0,0,1
2014-01-13,9,208738.0,0,1
2014-01-13,10,214126.0,0,1
2014-01-13,11,214431.0,0,1
2014-01-13,12,213932.0,0,1
2014-01-13,13,214739.0,0,1
2014-01-13,14,207076.0,0,1
2014-01-13,15,202398.0,0,1
2014-01-13,16,201790.0,0,1
2014-01-13,17,203464.0,0,1
2014-01-13,18,213695.0,0,1
2014-01-13,19,221622.0,0,1
2014-01-13,20,222081.0,0,1
2014-01-13,21,217568.0,0,1
2014-01-13,22,202098.0,0,1
2014-01-13,23,182461.0,0,1
2014-01-14,0,166005.0,1,1
2014-01-14,1,153435.0,1,1
2014-01-14,2,145483.0,1,1
2014-01-14,3,142187.0,1,1
2014-01-14,4,141763.0,1,1
2014-01-14,5,144297.0,1,1
2014-01-14,6,157604.0,1,1
2014-01-14,7,185090.0,1,1
2014-01-14,8,205524.0,1,1
2014-01-14,9,212065.0,1,1
2014-01-14,10,216232.0,1,1
2014-01-14,11,216097.0,1,1
2014-01-14,12,215139.0,1,1
2014-01-14,13,214891.0,1,1
2014-01-14,14,206127.0,1,1
2014-01-14,15,200974.0,1,1
2014-01-14,16,200263.0,1,1
2014-01-14,17,203411.0,1,1
2014-01-14,18,213810.0,1,1
2014-01-14,19,221124.0,1,1
2014-01-14,20,221828.0,1,1
2014-01-14,21,217284.0,1,1
2014-01-14,22,201438.0,1,1
2014-01-14,23,182188.0,1,1
2014-01-15,0,165881.0,2,1
2014-01-15,1,152125.0,2,1
2014-01-15,2,144127.0,2,1
2014-01-15,3,140806.0,2,1
2014-01-15,4,139620.0,2,1
2014-01-15,5,142101.0,2,1
2014-01-15,6,156390.0,2,1
2014-01-15,7,183274.0,2,1
2014-01-15,8,204535.0,2,1
2014-01-15,9,208831.0,2,1
2014-01-15,10,213275.0,2,1
2014-01-15,11,212944.0,2,1
2014-01-15,12,211572.0,2,1
2014-01-15,13,211280.0,2,1
2014-01-15,14,204032.0,2,1
2014-01-15,15,201124.0,2,1
2014-01-15,16,199250.0,2,1
2014-01-15,17,202754.0,2,1
2014-01-15,18,212426.0,2,1
2014-01-15,19,220120.0,2,1
2014-01-15,20,221528.0,2,1
2014-01-15,21,217633.0,2,1
2014-01-15,22,201277.0,2,1
2014-01-15,23,181563.0,2,1
2014-01-16,0,166381.0,3,1
2014-01-16,1,150843.0,3,1
2014-01-16,2,143505.0,3,1
2014-01-16,3,139651.0,3,1
2014-01-16,4,137963.0,3,1
2014-01-16,5,141661.0,3,1
2014-01-16,6,156319.0,3,1
2014-01-16,7,182248.0,3,1
2014-01-16,8,203273.0,3,1
2014-01-16,9,207649.0,3,1
2014-01-16,10,212403.0,3,1
2014-01-16,11,213569.0,3,1
2014-01-16,12,214070.0,3,1
2014-01-16,13,212758.0,3,1
2014-01-16,14,204416.0,3,1
2014-01-16,15,201792.0,3,1
2014-01-16,16,201715.0,3,1
2014-01-16,17,202813.0,3,1
2014-01-16,18,212016.0,3,1
2014-01-16,19,220605.0,3,1
2014-01-16,20,221428.0,3,1
2014-01-16,21,216933.0,3,1
2014-01-16,22,201680.0,3,1
2014-01-16,23,183424.0,3,1
2014-01-17,0,167270.0,4,1
2014-01-17,1,153523.0,4,1
2014-01-17,2,145313.0,4,1
2014-01-17,3,141914.0,4,1
2014-01-17,4,140415.0,4,1
2014-01-17,5,142834.0,4,1
2014-01-17,6,156888.0,4,1
2014-01-17,7,185059.0,4,1
2014-01-17,8,203587.0,4,1
2014-01-17,9,209355.0,4,1
2014-01-17,10,213202.0,4,1
2014-01-17,11,212682.0,4,1
2014-01-17,12,211341.0,4,1
2014-01-17,13,210786.0,4,1
2014-01-17,14,203058.0,4,1
2014-01-17,15,198212.0,4,1
2014-01-17,16,196626.0,4,1
2014-01-17,17,198177.0,4,1
2014-01-17,18,208112.0,4,1
2014-01-17,19,215216.0,4,1
2014-01-17,20,214850.0,4,1
2014-01-17,21,210645.0,4,1
2014-01-17,22,198646.0,4,1
2014-01-17,23,183554.0,4,1
2014-01-18,0,170138.0,5,1
2014-01-18,1,155963.0,5,1
2014-01-18,2,145828.0,5,1
2014-01-18,3,139001.0,5,1
2014-01-18,4,136715.0,5,1
2014-01-18,5,136248.0,5,1
2014-01-18,6,138155.0,5,1
2014-01-18,7,145882.0,5,1
2014-01-18,8,155819.0,5,1
2014-01-18,9,171117.0,5,1
2014-01-18,10,186628.0,5,1
2014-01-18,11,190409.0,5,1
2014-01-18,12,189289.0,5,1
2014-01-18,13,190705.0,5,1
2014-01-18,14,185346.0,5,1
2014-01-18,15,176074.0,5,1
2014-01-18,16,171343.0,5,1
2014-01-18,17,171883.0,5,1
2014-01-18,18,183487.0,5,1
2014-01-18,19,191084.0,5,1
2014-01-18,20,194352.0,5,1
2014-01-18,21,194754.0,5,1
2014-01-18,22,186297.0,5,1
2014-01-18,23,173780.0,5,1
2014-01-19,0,159049.0,6,1
2014-01-19,1,145670.0,6,1
2014-01-19,2,134847.0,6,1
2014-01-19,3,129035.0,6,1
2014-01-19,4,126314.0,6,1
2014-01-19,5,127384.0,6,1
2014-01-19,6,128674.0,6,1
2014-01-19,7,132222.0,6,1
2014-01-19,8,135233.0,6,1
2014-01-19,9,145653.0,6,1
2014-01-19,10,160716.0,6,1
2014-01-19,11,169339.0,6,1
2014-01-19,12,171504.0,6,1
2014-01-19,13,174124.0,6,1
2014-01-19,14,173278.0,6,1
2014-01-19,15,167457.0,6,1
2014-01-19,16,163447.0,6,1
2014-01-19,17,161533.0,6,1
2014-01-19,18,172593.0,6,1
2014-01-19,19,185836.0,6,1
2014-01-19,20,191868.0,6,1
2014-01-19,21,194562.0,6,1
2014-01-19,22,187590.0,6,1
2014-01-19,23,173303.0,6,1
2014-01-20,0,154949.0,0,1
2014-01-20,1,141978.0,0,1
2014-01-20,2,133849.0,0,1
2014-01-20,3,130130.0,0,1
2014-01-20,4,129594.0,0,1
2014-01-20,5,134671.0,0,1
2014-01-20,6,152114.0,0,1
2014-01-20,7,181579.0,0,1
2014-01-20,8,205855.0,0,1
2014-01-20,9,214670.0,0,1
2014-01-20,10,219893.0,0,1
2014-01-20,11,219880.0,0,1
2014-01-20,12,217702.0,0,1
2014-01-20,13,216500.0,0,1
2014-01-20,14,209871.0,0,1
2014-01-20,15,204431.0,0,1
2014-01-20,16,203090.0,0,1
2014-01-20,17,204489.0,0,1
2014-01-20,18,215489.0,0,1
2014-01-20,19,225943.0,0,1
2014-01-20,20,227277.0,0,1
2014-01-20,21,222130.0,0,1
2014-01-20,22,206631.0,0,1
2014-01-20,23,187352.0,0,1
2014-01-21,0,171695.0,1,1
2014-01-21,1,155445.0,1,1
2014-01-21,2,146945.0,1,1
2014-01-21,3,143874.0,1,1
2014-01-21,4,142786.0,1,1
2014-01-21,5,146473.0,1,1
2014-01-21,6,160588.0,1,1
2014-01-21,7,189524.0,1,1
2014-01-21,8,211111.0,1,1
2014-01-21,9,217383.0,1,1
2014-01-21,10,223688.0,1,1
2014-01-21,11,221886.0,1,1
2014-01-21,12,219090.0,1,1
2014-01-21,13,217545.0,1,1
2014-01-21,14,209840.0,1,1
2014-01-21,15,207263.0,1,1
2014-01-21,16,206763.0,1,1
2014-01-21,17,208943.0,1,1
2014-01-21,18,219222.0,1,1
2014-01-21,19,229575.0,1,1
2014-01-21,20,229421.0,1,1
2014-01-21,21,224272.0,1,1
2014-01-21,22,207689.0,1,1
2014-01-21,23,188024.0,1,1
2014-01-22,0,170980.0,2,1
2014-01-22,1,155841.0,2,1
2014-01-22,2,148193.0,2,1
2014-01-22,3,145078.0,2,1
2014-01-22,4,144045.0,2,1
2014-01-22,5,145740.0,2,1
2014-01-22,6,159424.0,2,1
2014-01-22,7,187701.0,2,1
2014-01-22,8,207652.0,2,1
2014-01-22,9,213842.0,2,1
2014-01-22,10,218727.0,2,1
2014-01-22,11,219491.0,2,1
2014-01-22,12,217949.0,2,1
2014-01-22,13,218503.0,2,1
2014-01-22,14,210253.0,2,1
2014-01-22,15,206908.0,2,1
2014-01-22,16,206044.0,2,1
2014-01-22,17,207936.0,2,1
2014-01-22,18,216887.0,2,1
2014-01-22,19,227358.0,2,1
2014-01-22,20,228179.0,2,1
2014-01-22,21,222583.0,2,1
2014-01-22,22,207159.0,2,1
2014-01-22,23,187593.0,2,1
2014-01-23,0,170820.0,3,1
2014-01-23,1,155699.0,3,1
2014-01-23,2,147691.0,3,1
2014-01-23,3,144331.0,3,1
2014-01-23,4,142751.0,3,1
2014-01-23,5,145001.0,3,1
2014-01-23,6,158608.0,3,1
2014-01-23,7,187325.0,3,1
2014-01-23,8,207694.0,3,1
2014-01-23,9,213954.0,3,1
2014-01-23,10,217020.0,3,1
2014-01-23,11,215804.0,3,1
2014-01-23,12,212272.0,3,1
2014-01-23,13,211255.0,3,1
2014-01-23,14,203469.0,3,1
2014-01-23,15,199640.0,3,1
2014-01-23,16,198151.0,3,1
2014-01-23,17,199554.0,3,1
2014-01-23,18,210433.0,3,1
2014-01-23,19,223500.0,3,1
2014-01-23,20,224775.0,3,1
2014-01-23,21,220462.0,3,1
2014-01-23,22,205115.0,3,1
2014-01-23,23,186451.0,3,1
2014-01-24,0,170128.0,4,1
2014-01-24,1,154753.0,4,1
2014-01-24,2,145860.0,4,1
2014-01-24,3,142552.0,4,1
2014-01-24,4,141855.0,4,1
2014-01-24,5,144835.0,4,1
2014-01-24,6,158740.0,4,1
2014-01-24,7,187930.0,4,1
2014-01-24,8,207753.0,4,1
2014-01-24,9,214551.0,4,1
2014-01-24,10,219178.0,4,1
2014-01-24,11,217676.0,4,1
2014-01-24,12,214598.0,4,1
2014-01-24,13,211745.0,4,1
2014-01-24,14,203665.0,4,1
2014-01-24,15,198259.0,4,1
2014-01-24,16,196635.0,4,1
2014-01-24,17,197460.0,4,1
2014-01-24,18,206435.0,4,1
2014-01-24,19,217551.0,4,1
2014-01-24,20,217787.0,4,1
2014-01-24,21,214970.0,4,1
2014-01-24,22,201236.0,4,1
2014-01-24,23,185130.0,4,1
2014-01-25,0,170770.0,5,1
2014-01-25,1,156650.0,5,1
2014-01-25,2,146469.0,5,1
2014-01-25,3,139437.0,5,1
2014-01-25,4,137088.0,5,1
2014-01-25,5,135676.0,5,1
2014-01-25,6,137661.0,5,1
2014-01-25,7,145663.0,5,1
2014-01-25,8,156558.0,5,1
2014-01-25,9,171921.0,5,1
2014-01-25,10,186212.0,5,1
2014-01-25,11,188337.0,5,1
2014-01-25,12,185457.0,5,1
2014-01-25,13,185125.0,5,1
2014-01-25,14,180383.0,5,1
2014-01-25,15,171827.0,5,1
2014-01-25,16,166944.0,5,1
2014-01-25,17,165700.0,5,1
2014-01-25,18,176112.0,5,1
2014-01-25,19,189522.0,5,1
2014-01-25,20,192500.0,5,1
2014-01-25,21,192421.0,5,1
2014-01-25,22,184067.0,5,1
2014-01-25,23,171725.0,5,1
2014-01-26,0,157332.0,6,1
2014-01-26,1,143672.0,6,1
2014-01-26,2,134588.0,6,1
2014-01-26,3,127966.0,6,1
2014-01-26,4,126313.0,6,1
2014-01-26,5,125790.0,6,1
2014-01-26,6,127477.0,6,1
2014-01-26,7,132315.0,6,1
2014-01-26,8,134777.0,6,1
2014-01-26,9,144588.0,6,1
2014-01-26,10,158030.0,6,1
2014-01-26,11,162827.0,6,1
2014-01-26,12,160812.0,6,1
2014-01-26,13,162306.0,6,1
2014-01-26,14,163112.0,6,1
2014-01-26,15,155964.0,6,1
2014-01-26,16,152091.0,6,1
2014-01-26,17,151456.0,6,1
2014-01-26,18,163012.0,6,1
2014-01-26,19,179584.0,6,1
2014-01-26,20,186572.0,6,1
2014-01-26,21,189050.0,6,1
2014-01-26,22,181624.0,6,1
2014-01-26,23,168926.0,6,1
2014-01-27,0,151121.0,0,1
2014-01-27,1,138620.0,0,1
2014-01-27,2,130537.0,0,1
2014-01-27,3,127044.0,0,1
2014-01-27,4,126849.0,0,1
2014-01-27,5,131439.0,0,1
2014-01-27,6,149797.0,0,1
2014-01-27,7,178946.0,0,1
2014-01-27,8,199365.0,0,1
2014-01-27,9,206045.0,0,1
2014-01-27,10,210295.0,0,1
2014-01-27,11,210193.0,0,1
2014-01-27,12,208319.0,0,1
2014-01-27,13,209698.0,0,1
2014-01-27,14,202670.0,0,1
2014-01-27,15,197696.0,0,1
2014-01-27,16,196240.0,0,1
2014-01-27,17,198973.0,0,1
2014-01-27,18,206600.0,0,1
2014-01-27,19,219672.0,0,1
2014-01-27,20,220382.0,0,1
2014-01-27,21,215528.0,0,1
2014-01-27,22,199526.0,0,1
2014-01-27,23,180948.0,0,1
2014-01-28,0,167017.0,1,1
2014-01-28,1,153144.0,1,1
2014-01-28,2,145615.0,1,1
2014-01-28,3,142107.0,1,1
2014-01-28,4,141713.0,1,1
2014-01-28,5,145578.0,1,1
2014-01-28,6,158828.0,1,1
2014-01-28,7,185880.0,1,1
2014-01-28,8,206589.0,1,1
2014-01-28,9,213825.0,1,1
2014-01-28,10,217363.0,1,1
2014-01-28,11,217319.0,1,1
2014-01-28,12,216316.0,1,1
2014-01-28,13,216306.0,1,1
2014-01-28,14,209042.0,1,1
2014-01-28,15,205717.0,1,1
2014-01-28,16,205365.0,1,1
2014-01-28,17,207885.0,1,1
2014-01-28,18,216137.0,1,1
2014-01-28,19,227903.0,1,1
2014-01-28,20,228744.0,1,1
2014-01-28,21,222778.0,1,1
2014-01-28,22,206068.0,1,1
2014-01-28,23,186019.0,1,1
2014-01-29,0,170097.0,2,1
2014-01-29,1,155584.0,2,1
2014-01-29,2,147720.0,2,1
2014-01-29,3,144215.0,2,1
2014-01-29,4,144183.0,2,1
2014-01-29,5,147175.0,2,1
2014-01-29,6,161159.0,2,1
2014-01-29,7,187223.0,2,1
2014-01-29,8,206644.0,2,1
2014-01-29,9,212717.0,2,1
2014-01-29,10,216534.0,2,1
2014-01-29,11,216450.0,2,1
2014-01-29,12,213832.0,2,1
2014-01-29,13,211945.0,2,1
2014-01-29,14,202747.0,2,1
2014-01-29,15,197590.0,2,1
2014-01-29,16,199454.0,2,1
2014-01-29,17,204473.0,2,1
2014-01-29,18,211297.0,2,1
2014-01-29,19,223625.0,2,1
2014-01-29,20,224718.0,2,1
2014-01-29,21,220263.0,2,1
2014-01-29,22,204709.0,2,1
2014-01-29,23,185457.0,2,1
2014-01-30,0,168889.0,3,1
2014-01-30,1,154249.0,3,1
2014-01-30,2,146661.0,3,1
2014-01-30,3,143184.0,3,1
2014-01-30,4,141863.0,3,1
2014-01-30,5,145182.0,3,1
2014-01-30,6,158994.0,3,1
2014-01-30,7,186087.0,3,1
2014-01-30,8,206081.0,3,1
2014-01-30,9,213528.0,3,1
2014-01-30,10,217418.0,3,1
2014-01-30,11,216370.0,3,1
2014-01-30,12,214927.0,3,1
2014-01-30,13,214016.0,3,1
2014-01-30,14,205779.0,3,1
2014-01-30,15,201330.0,3,1
2014-01-30,16,201123.0,3,1
2014-01-30,17,203613.0,3,1
2014-01-30,18,210944.0,3,1
2014-01-30,19,224741.0,3,1
2014-01-30,20,227096.0,3,1
2014-01-30,21,223181.0,3,1
2014-01-30,22,207558.0,3,1
2014-01-30,23,188990.0,3,1
2014-01-31,0,172103.0,4,1
2014-01-31,1,158428.0,4,1
2014-01-31,2,149145.0,4,1
2014-01-31,3,145211.0,4,1
2014-01-31,4,144851.0,4,1
2014-01-31,5,147364.0,4,1
2014-01-31,6,159712.0,4,1
2014-01-31,7,186328.0,4,1
2014-01-31,8,205179.0,4,1
2014-01-31,9,212286.0,4,1
2014-01-31,10,216113.0,4,1
2014-01-31,11,215684.0,4,1
2014-01-31,12,213043.0,4,1
2014-01-31,13,212612.0,4,1
2014-01-31,14,205431.0,4,1
2014-01-31,15,200031.0,4,1
2014-01-31,16,198414.0,4,1
2014-01-31,17,198282.0,4,1
2014-01-31,18,204254.0,4,1
2014-01-31,19,216564.0,4,1
2014-01-31,20,215911.0,4,1
2014-01-31,21,213669.0,4,1
2014-01-31,22,201596.0,4,1
2014-01-31,23,186430.0,4,1
2014-02-01,0,172504.0,5,1
2014-02-01,1,156851.0,5,1
2014-02-01,2,146450.0,5,1
2014-02-01,3,141917.0,5,1
2014-02-01,4,138949.0,5,1
2014-02-01,5,138358.0,5,1
2014-02-01,6,140189.0,5,1
2014-02-01,7,146361.0,5,1
2014-02-01,8,155705.0,5,1
2014-02-01,9,172290.0,5,1
2014-02-01,10,187930.0,5,1
2014-02-01,11,190782.0,5,1
2014-02-01,12,189229.0,5,1
2014-02-01,13,190502.0,5,1
2014-02-01,14,187290.0,5,1
2014-02-01,15,177968.0,5,1
2014-02-01,16,174077.0,5,1
2014-02-01,17,170848.0,5,1
2014-02-01,18,177915.0,5,1
2014-02-01,19,192812.0,5,1
2014-02-01,20,195820.0,5,1
2014-02-01,21,195879.0,5,1
2014-02-01,22,188371.0,5,1
2014-02-01,23,176025.0,5,1
2014-02-02,0,161553.0,6,1
2014-02-02,1,147444.0,6,1
2014-02-02,2,136470.0,6,1
2014-02-02,3,130628.0,6,1
2014-02-02,4,128630.0,6,1
2014-02-02,5,127693.0,6,1
2014-02-02,6,130468.0,6,1
2014-02-02,7,134309.0,6,1
2014-02-02,8,136503.0,6,1
