date,hour,value
2015-08-28,19,194825.0
2015-08-28,20,192414.0
2015-08-28,21,199330.0
2015-08-28,22,188644.0
2015-08-28,23,176313.0
2015-08-29,00,166353.0
2015-08-29,01,157160.0
2015-08-29,02,148901.0
2015-08-29,03,143555.0
2015-08-29,04,140326.0
2015-08-29,05,138925.0
2015-08-29,06,139598.0
2015-08-29,07,141408.0
2015-08-29,08,145434.0
2015-08-29,09,157914.0
2015-08-29,10,169491.0
2015-08-29,11,175275.0
2015-08-29,12,179176.0
2015-08-29,13,183069.0
2015-08-29,14,182806.0
2015-08-29,15,178242.0
2015-08-29,16,175404.0
2015-08-29,17,173469.0
2015-08-29,18,172753.0
2015-08-29,19,171201.0
2015-08-29,20,171619.0
2015-08-29,21,182436.0
2015-08-29,22,175115.0
2015-08-29,23,164402.0
2015-08-30,00,156977.0
2015-08-30,01,147787.0
2015-08-30,02,140212.0
2015-08-30,03,134689.0
2015-08-30,04,131554.0
2015-08-30,05,129763.0
2015-08-30,06,129875.0
2015-08-30,07,128995.0
2015-08-30,08,129201.0
2015-08-30,09,139604.0
2015-08-30,10,148771.0
2015-08-30,11,156264.0
2015-08-30,12,161509.0
2015-08-30,13,166176.0
2015-08-30,14,169338.0
2015-08-30,15,167015.0
2015-08-30,16,165089.0
2015-08-30,17,162891.0
2015-08-30,18,161625.0
2015-08-30,19,161746.0
2015-08-30,20,163634.0
2015-08-30,21,177305.0
2015-08-30,22,176002.0
2015-08-30,23,166032.0
2015-08-31,00,156316.0
2015-08-31,01,146735.0
2015-08-31,02,140626.0
2015-08-31,03,136948.0
2015-08-31,04,136045.0
2015-08-31,05,138150.0
2015-08-31,06,149834.0
2015-08-31,07,165018.0
2015-08-31,08,178421.0
2015-08-31,09,193035.0
2015-08-31,10,204627.0
2015-08-31,11,210474.0
2015-08-31,12,216060.0
2015-08-31,13,219750.0
2015-08-31,14,216534.0
2015-08-31,15,210369.0
2015-08-31,16,208512.0
2015-08-31,17,207714.0
2015-08-31,18,204006.0
2015-08-31,19,199362.0
2015-08-31,20,197863.0
2015-08-31,21,205700.0
2015-08-31,22,192868.0
2015-08-31,23,178633.0
2015-09-01,00,165791.0
2015-09-01,01,155201.0
2015-09-01,02,148814.0
2015-09-01,03,145432.0
2015-09-01,04,142927.0
2015-09-01,05,143890.0
2015-09-01,06,154081.0
2015-09-01,07,169008.0
2015-09-01,08,178769.0
2015-09-01,09,190688.0
2015-09-01,10,199018.0
2015-09-01,11,204681.0
2015-09-01,12,209699.0
2015-09-01,13,213124.0
2015-09-01,14,208121.0
2015-09-01,15,202678.0
2015-09-01,16,202380.0
2015-09-01,17,202164.0
2015-09-01,18,199511.0
2015-09-01,19,194658.0
2015-09-01,20,193369.0
2015-09-01,21,203809.0
2015-09-01,22,189755.0
2015-09-01,23,173666.0
2015-09-02,00,164199.0
2015-09-02,01,154160.0
2015-09-02,02,148043.0
2015-09-02,03,144901.0
2015-09-02,04,143432.0
2015-09-02,05,144824.0
2015-09-02,06,154041.0
2015-09-02,07,168705.0
2015-09-02,08,180060.0
2015-09-02,09,190894.0
2015-09-02,10,197799.0
2015-09-02,11,202024.0
2015-09-02,12,205757.0
2015-09-02,13,208529.0
2015-09-02,14,202062.0
2015-09-02,15,197221.0
2015-09-02,16,196445.0
2015-09-02,17,196883.0
2015-09-02,18,194163.0
2015-09-02,19,191703.0
2015-09-02,20,192001.0
2015-09-02,21,200598.0
2015-09-02,22,186845.0
2015-09-02,23,172095.0
2015-09-03,00,162478.0
2015-09-03,01,152965.0
2015-09-03,02,145499.0
2015-09-03,03,142125.0
2015-09-03,04,140574.0
2015-09-03,05,142289.0
2015-09-03,06,152166.0
2015-09-03,07,165450.0
2015-09-03,08,174833.0
2015-09-03,09,184428.0
2015-09-03,10,191701.0
2015-09-03,11,196238.0
2015-09-03,12,199303.0
2015-09-03,13,200158.0
2015-09-03,14,194828.0
2015-09-03,15,189657.0
2015-09-03,16,189395.0
2015-09-03,17,190094.0
2015-09-03,18,188219.0
2015-09-03,19,184288.0
2015-09-03,20,185015.0
2015-09-03,21,195032.0
2015-09-03,22,181184.0
2015-09-03,23,167110.0
2015-09-04,00,159191.0
2015-09-04,01,149876.0
2015-09-04,02,143684.0
2015-09-04,03,139721.0
2015-09-04,04,138967.0
2015-09-04,05,138947.0
2015-09-04,06,148968.0
2015-09-04,07,163634.0
2015-09-04,08,173120.0
2015-09-04,09,182175.0
2015-09-04,10,188431.0
2015-09-04,11,191691.0
2015-09-04,12,194252.0
2015-09-04,13,195588.0
2015-09-04,14,188434.0
2015-09-04,15,182714.0
2015-09-04,16,179879.0
2015-09-04,17,180061.0
2015-09-04,18,177719.0
2015-09-04,19,175965.0
2015-09-04,20,178576.0
2015-09-04,21,186643.0
2015-09-04,22,173249.0
2015-09-04,23,160158.0
2015-09-05,00,153492.0
2015-09-05,01,144654.0
2015-09-05,02,137665.0
2015-09-05,03,133046.0
2015-09-05,04,131209.0
2015-09-05,05,129623.0
2015-09-05,06,131081.0
2015-09-05,07,134064.0
2015-09-05,08,138365.0
2015-09-05,09,150581.0
2015-09-05,10,161779.0
2015-09-05,11,164890.0
2015-09-05,12,166177.0
2015-09-05,13,166712.0
2015-09-05,14,163799.0
2015-09-05,15,156272.0
2015-09-05,16,152749.0
2015-09-05,17,151317.0
2015-09-05,18,151353.0
2015-09-05,19,151162.0
2015-09-05,20,156686.0
2015-09-05,21,168685.0
2015-09-05,22,160181.0
2015-09-05,23,149273.0
2015-09-06,00,140727.0
2015-09-06,01,132508.0
2015-09-06,02,125896.0
2015-09-06,03,121687.0
2015-09-06,04,119271.0
2015-09-06,05,119105.0
2015-09-06,06,120020.0
2015-09-06,07,120455.0
2015-09-06,08,120668.0
2015-09-06,09,129312.0
2015-09-06,10,138161.0
2015-09-06,11,144302.0
2015-09-06,12,147662.0
2015-09-06,13,150719.0
2015-09-06,14,150100.0
2015-09-06,15,143017.0
2015-09-06,16,138728.0
2015-09-06,17,137342.0
2015-09-06,18,138035.0
2015-09-06,19,139673.0
2015-09-06,20,147917.0
2015-09-06,21,163016.0
2015-09-06,22,158223.0
2015-09-06,23,148268.0
2015-09-07,00,138202.0
2015-09-07,01,130949.0
2015-09-07,02,125335.0
2015-09-07,03,123055.0
2015-09-07,04,123279.0
2015-09-07,05,125319.0
2015-09-07,06,138715.0
2015-09-07,07,154362.0
2015-09-07,08,164533.0
2015-09-07,09,175803.0
2015-09-07,10,183263.0
2015-09-07,11,187852.0
2015-09-07,12,190756.0
2015-09-07,13,190874.0
2015-09-07,14,184991.0
2015-09-07,15,179343.0
2015-09-07,16,177918.0
2015-09-07,17,178553.0
2015-09-07,18,175365.0
2015-09-07,19,173320.0
2015-09-07,20,178025.0
2015-09-07,21,188508.0
2015-09-07,22,172611.0
2015-09-07,23,158704.0
2015-09-08,00,149924.0
2015-09-08,01,140406.0
2015-09-08,02,135451.0
2015-09-08,03,133065.0
2015-09-08,04,131290.0
2015-09-08,05,132918.0
2015-09-08,06,141423.0
2015-09-08,07,156695.0
2015-09-08,08,163316.0
2015-09-08,09,172614.0
2015-09-08,10,178657.0
2015-09-08,11,182968.0
2015-09-08,12,185334.0
2015-09-08,13,186504.0
2015-09-08,14,182102.0
2015-09-08,15,176500.0
2015-09-08,16,175948.0
2015-09-08,17,176747.0
2015-09-08,18,174601.0
2015-09-08,19,173934.0
2015-09-08,20,180389.0
2015-09-08,21,188849.0
2015-09-08,22,173576.0
2015-09-08,23,159855.0
2015-09-09,00,151136.0
2015-09-09,01,142053.0
2015-09-09,02,136721.0
2015-09-09,03,133606.0
2015-09-09,04,132905.0
2015-09-09,05,134616.0
2015-09-09,06,145047.0
2015-09-09,07,161315.0
2015-09-09,08,168930.0
2015-09-09,09,177828.0
2015-09-09,10,184609.0
2015-09-09,11,188456.0
2015-09-09,12,192793.0
2015-09-09,13,194415.0
2015-09-09,14,188894.0
2015-09-09,15,182912.0
2015-09-09,16,182820.0
2015-09-09,17,183440.0
2015-09-09,18,181676.0
2015-09-09,19,180026.0
2015-09-09,20,185760.0
2015-09-09,21,193787.0
2015-09-09,22,177481.0
2015-09-09,23,162678.0
2015-09-10,00,153294.0
2015-09-10,01,144369.0
2015-09-10,02,138704.0
2015-09-10,03,136191.0
2015-09-10,04,136008.0
2015-09-10,05,137144.0
2015-09-10,06,147604.0
2015-09-10,07,163325.0
2015-09-10,08,173583.0
2015-09-10,09,182108.0
2015-09-10,10,187943.0
2015-09-10,11,191482.0
2015-09-10,12,194165.0
2015-09-10,13,194789.0
2015-09-10,14,188154.0
2015-09-10,15,185655.0
2015-09-10,16,185048.0
2015-09-10,17,185223.0
2015-09-10,18,184001.0
2015-09-10,19,181051.0
2015-09-10,20,185096.0
2015-09-10,21,193172.0
2015-09-10,22,176872.0
2015-09-10,23,162424.0
2015-09-11,00,153393.0
2015-09-11,01,144538.0
2015-09-11,02,138562.0
2015-09-11,03,135621.0
2015-09-11,04,134168.0
2015-09-11,05,134727.0
2015-09-11,06,141187.0
2015-09-11,07,154817.0
2015-09-11,08,162824.0
2015-09-11,09,170086.0
2015-09-11,10,176912.0
2015-09-11,11,180672.0
2015-09-11,12,184533.0
2015-09-11,13,186389.0
2015-09-11,14,181454.0
2015-09-11,15,176318.0
2015-09-11,16,174658.0
2015-09-11,17,174378.0
2015-09-11,18,173416.0
2015-09-11,19,172682.0
2015-09-11,20,176938.0
2015-09-11,21,184697.0
2015-09-11,22,171398.0
2015-09-11,23,159580.0
2015-09-12,00,152500.0
2015-09-12,01,144881.0
2015-09-12,02,138014.0
2015-09-12,03,133903.0
2015-09-12,04,131654.0
2015-09-12,05,130598.0
2015-09-12,06,131699.0
2015-09-12,07,136609.0
2015-09-12,08,140730.0
2015-09-12,09,153242.0
2015-09-12,10,163980.0
2015-09-12,11,167753.0
2015-09-12,12,169980.0
2015-09-12,13,169859.0
2015-09-12,14,167197.0
2015-09-12,15,159157.0
2015-09-12,16,154727.0
2015-09-12,17,153391.0
2015-09-12,18,153839.0
2015-09-12,19,155599.0
2015-09-12,20,161961.0
2015-09-12,21,171012.0
2015-09-12,22,161569.0
2015-09-12,23,150942.0
2015-09-13,00,142669.0
2015-09-13,01,133991.0
2015-09-13,02,126992.0
2015-09-13,03,123238.0
2015-09-13,04,121432.0
2015-09-13,05,120569.0
2015-09-13,06,120479.0
2015-09-13,07,122189.0
2015-09-13,08,121818.0
2015-09-13,09,130543.0
2015-09-13,10,140017.0
2015-09-13,11,146342.0
2015-09-13,12,149270.0
2015-09-13,13,151988.0
2015-09-13,14,153648.0
2015-09-13,15,145735.0
2015-09-13,16,142017.0
2015-09-13,17,140633.0
2015-09-13,18,142274.0
2015-09-13,19,143510.0
2015-09-13,20,153859.0
2015-09-13,21,167360.0
2015-09-13,22,161147.0
2015-09-13,23,150860.0
2015-09-14,00,140565.0
2015-09-14,01,133286.0
2015-09-14,02,128013.0
2015-09-14,03,126616.0
2015-09-14,04,126966.0
2015-09-14,05,129499.0
2015-09-14,06,141451.0
2015-09-14,07,158716.0
2015-09-14,08,168080.0
2015-09-14,09,174900.0
2015-09-14,10,182193.0
2015-09-14,11,185413.0
2015-09-14,12,188069.0
2015-09-14,13,189407.0
2015-09-14,14,183296.0
2015-09-14,15,178973.0
2015-09-14,16,178488.0
2015-09-14,17,179341.0
2015-09-14,18,177129.0
2015-09-14,19,175662.0
2015-09-14,20,182625.0
2015-09-14,21,190956.0
2015-09-14,22,173472.0
2015-09-14,23,158631.0
2015-09-15,00,150197.0
2015-09-15,01,141520.0
2015-09-15,02,136224.0
2015-09-15,03,133607.0
2015-09-15,04,132849.0
2015-09-15,05,134139.0
2015-09-15,06,144642.0
2015-09-15,07,163569.0
2015-09-15,08,172359.0
2015-09-15,09,179615.0
2015-09-15,10,184982.0
2015-09-15,11,187766.0
2015-09-15,12,191898.0
2015-09-15,13,192333.0
2015-09-15,14,186936.0
2015-09-15,15,182630.0
2015-09-15,16,182385.0
2015-09-15,17,182247.0
2015-09-15,18,180991.0
2015-09-15,19,180539.0
2015-09-15,20,190357.0
2015-09-15,21,194033.0
2015-09-15,22,176076.0
2015-09-15,23,160693.0
2015-09-16,00,151590.0
2015-09-16,01,144227.0
2015-09-16,02,139371.0
2015-09-16,03,136960.0
2015-09-16,04,135689.0
2015-09-16,05,137483.0
2015-09-16,06,148151.0
2015-09-16,07,168364.0
2015-09-16,08,176446.0
2015-09-16,09,183291.0
2015-09-16,10,189128.0
2015-09-16,11,192031.0
2015-09-16,12,195031.0
2015-09-16,13,195807.0
2015-09-16,14,189068.0
2015-09-16,15,184280.0
2015-09-16,16,184032.0
2015-09-16,17,185021.0
2015-09-16,18,183578.0
2015-09-16,19,182557.0
2015-09-16,20,190837.0
2015-09-16,21,194192.0
2015-09-16,22,176294.0
2015-09-16,23,161433.0
2015-09-17,00,152722.0
2015-09-17,01,143863.0
2015-09-17,02,138444.0
2015-09-17,03,138646.0
2015-09-17,04,138157.0
2015-09-17,05,139024.0
2015-09-17,06,147115.0
2015-09-17,07,165246.0
2015-09-17,08,172505.0
2015-09-17,09,178230.0
2015-09-17,10,182380.0
2015-09-17,11,184650.0
2015-09-17,12,187011.0
2015-09-17,13,187090.0
2015-09-17,14,181975.0
2015-09-17,15,178070.0
2015-09-17,16,178093.0
2015-09-17,17,178607.0
2015-09-17,18,176763.0
2015-09-17,19,175149.0
2015-09-17,20,184114.0
2015-09-17,21,190747.0
2015-09-17,22,173661.0
2015-09-17,23,157568.0
2015-09-18,00,149131.0
2015-09-18,01,139990.0
2015-09-18,02,134916.0
2015-09-18,03,132912.0
2015-09-18,04,131212.0
2015-09-18,05,132385.0
2015-09-18,06,143727.0
2015-09-18,07,163479.0
2015-09-18,08,172698.0
2015-09-18,09,177737.0
2015-09-18,10,182735.0
2015-09-18,11,186000.0
2015-09-18,12,188453.0
2015-09-18,13,188083.0
2015-09-18,14,181886.0
2015-09-18,15,177504.0
2015-09-18,16,176749.0
2015-09-18,17,177109.0
2015-09-18,18,174846.0
2015-09-18,19,173003.0
2015-09-18,20,180328.0
2015-09-18,21,185514.0
2015-09-18,22,170709.0
2015-09-18,23,157353.0
2015-09-19,00,149281.0
2015-09-19,01,140978.0
2015-09-19,02,134481.0
2015-09-19,03,131305.0
2015-09-19,04,129413.0
2015-09-19,05,127472.0
2015-09-19,06,129288.0
2015-09-19,07,134288.0
2015-09-19,08,139163.0
2015-09-19,09,151560.0
2015-09-19,10,160445.0
2015-09-19,11,165417.0
2015-09-19,12,166158.0
2015-09-19,13,167452.0
2015-09-19,14,163805.0
2015-09-19,15,155877.0
2015-09-19,16,151620.0
2015-09-19,17,150625.0
2015-09-19,18,150352.0
2015-09-19,19,150722.0
2015-09-19,20,159662.0
2015-09-19,21,168060.0
2015-09-19,22,157656.0
2015-09-19,23,147785.0
2015-09-20,00,138280.0
2015-09-20,01,129906.0
2015-09-20,02,124790.0
2015-09-20,03,120011.0
2015-09-20,04,118758.0
2015-09-20,05,118001.0
2015-09-20,06,118934.0
2015-09-20,07,120748.0
2015-09-20,08,120573.0
2015-09-20,09,130183.0
2015-09-20,10,139711.0
2015-09-20,11,145606.0
2015-09-20,12,146833.0
2015-09-20,13,149576.0
2015-09-20,14,150079.0
2015-09-20,15,143848.0
2015-09-20,16,140445.0
2015-09-20,17,138939.0
2015-09-20,18,140164.0
2015-09-20,19,142128.0
2015-09-20,20,154122.0
2015-09-20,21,165331.0
2015-09-20,22,159450.0
2015-09-20,23,148319.0
2015-09-21,00,138500.0
2015-09-21,01,130291.0
2015-09-21,02,126134.0
2015-09-21,03,124166.0
2015-09-21,04,124116.0
2015-09-21,05,127201.0
2015-09-21,06,140009.0
2015-09-21,07,161880.0
2015-09-21,08,171205.0
2015-09-21,09,176877.0
2015-09-21,10,183589.0
2015-09-21,11,186590.0
2015-09-21,12,189268.0
2015-09-21,13,190145.0
2015-09-21,14,184747.0
2015-09-21,15,181739.0
2015-09-21,16,182698.0
2015-09-21,17,184791.0
2015-09-21,18,184325.0
2015-09-21,19,183671.0
2015-09-21,20,192957.0
2015-09-21,21,196656.0
2015-09-21,22,176540.0
2015-09-21,23,159682.0
2015-09-22,00,150432.0
2015-09-22,01,142163.0
2015-09-22,02,137214.0
2015-09-22,03,134827.0
2015-09-22,04,134179.0
2015-09-22,05,136840.0
2015-09-22,06,146009.0
2015-09-22,07,165876.0
2015-09-22,08,174769.0
2015-09-22,09,181166.0
2015-09-22,10,186122.0
2015-09-22,11,189734.0
2015-09-22,12,194246.0
2015-09-22,13,194774.0
2015-09-22,14,189208.0
2015-09-22,15,185269.0
2015-09-22,16,186402.0
2015-09-22,17,188022.0
2015-09-22,18,184929.0
2015-09-22,19,183325.0
2015-09-22,20,193455.0
2015-09-22,21,195629.0
2015-09-22,22,177258.0
2015-09-22,23,160946.0
2015-09-23,00,151175.0
2015-09-23,01,144297.0
2015-09-23,02,138113.0
2015-09-23,03,135636.0
2015-09-23,04,135687.0
2015-09-23,05,137592.0
2015-09-23,06,147458.0
2015-09-23,07,166870.0
2015-09-23,08,177128.0
2015-09-23,09,182190.0
2015-09-23,10,185044.0
2015-09-23,11,187460.0
2015-09-23,12,191789.0
2015-09-23,13,192926.0
2015-09-23,14,186759.0
2015-09-23,15,182931.0
2015-09-23,16,182038.0
2015-09-23,17,181966.0
2015-09-23,18,179717.0
2015-09-23,19,179250.0
2015-09-23,20,190271.0
2015-09-23,21,192785.0
2015-09-23,22,175054.0
2015-09-23,23,160445.0
2015-09-24,00,151341.0
2015-09-24,01,143485.0
2015-09-24,02,138719.0
2015-09-24,03,136105.0
2015-09-24,04,135382.0
2015-09-24,05,137226.0
2015-09-24,06,145595.0
2015-09-24,07,164220.0
2015-09-24,08,172188.0
2015-09-24,09,176607.0
2015-09-24,10,181505.0
2015-09-24,11,184528.0
2015-09-24,12,187561.0
2015-09-24,13,188612.0
2015-09-24,14,182291.0
2015-09-24,15,178934.0
2015-09-24,16,178609.0
2015-09-24,17,179747.0
2015-09-24,18,179595.0
2015-09-24,19,178892.0
2015-09-24,20,190413.0
2015-09-24,21,191744.0
2015-09-24,22,174359.0
2015-09-24,23,159526.0
2015-09-25,00,150286.0
2015-09-25,01,142731.0
2015-09-25,02,137302.0
2015-09-25,03,134465.0
2015-09-25,04,133659.0
2015-09-25,05,135839.0
2015-09-25,06,145662.0
2015-09-25,07,164728.0
2015-09-25,08,173592.0
2015-09-25,09,178259.0
2015-09-25,10,182990.0
2015-09-25,11,186404.0
2015-09-25,12,189258.0
2015-09-25,13,189406.0
2015-09-25,14,183474.0
2015-09-25,15,178852.0
2015-09-25,16,178193.0
2015-09-25,17,179363.0
2015-09-25,18,177543.0
2015-09-25,19,176798.0
2015-09-25,20,186742.0
2015-09-25,21,188215.0
2015-09-25,22,171433.0
2015-09-25,23,159234.0
2015-09-26,00,151648.0
2015-09-26,01,144242.0
2015-09-26,02,136836.0
2015-09-26,03,132954.0
2015-09-26,04,130783.0
2015-09-26,05,129066.0
2015-09-26,06,130722.0
2015-09-26,07,136623.0
2015-09-26,08,140918.0
2015-09-26,09,153005.0
2015-09-26,10,163018.0
2015-09-26,11,165993.0
2015-09-26,12,165798.0
2015-09-26,13,167576.0
2015-09-26,14,163493.0
2015-09-26,15,156621.0
2015-09-26,16,151674.0
2015-09-26,17,151013.0
2015-09-26,18,150436.0
2015-09-26,19,152608.0
2015-09-26,20,164948.0
2015-09-26,21,170014.0
2015-09-26,22,158804.0
2015-09-26,23,149022.0
2015-09-27,00,140153.0
2015-09-27,01,132261.0
2015-09-27,02,126380.0
2015-09-27,03,122757.0
2015-09-27,04,120459.0
2015-09-27,05,119670.0
2015-09-27,06,120794.0
2015-09-27,07,123045.0
2015-09-27,08,123110.0
2015-09-27,09,132036.0
2015-09-27,10,141548.0
2015-09-27,11,145674.0
2015-09-27,12,148066.0
2015-09-27,13,150445.0
2015-09-27,14,150607.0
2015-09-27,15,143711.0
2015-09-27,16,139734.0
2015-09-27,17,138542.0
2015-09-27,18,138759.0
2015-09-27,19,142412.0
2015-09-27,20,157892.0
2015-09-27,21,165618.0
2015-09-27,22,157450.0
2015-09-27,23,147400.0
2015-09-28,00,137777.0
2015-09-28,01,129411.0
2015-09-28,02,125731.0
2015-09-28,03,123690.0
2015-09-28,04,123512.0
2015-09-28,05,126279.0
2015-09-28,06,140288.0
2015-09-28,07,161629.0
2015-09-28,08,173087.0
2015-09-28,09,178950.0
2015-09-28,10,184190.0
2015-09-28,11,185899.0
2015-09-28,12,189349.0
2015-09-28,13,189929.0
2015-09-28,14,184221.0
2015-09-28,15,180189.0
2015-09-28,16,179494.0
2015-09-28,17,180351.0
2015-09-28,18,178361.0
2015-09-28,19,177376.0
2015-09-28,20,191142.0
2015-09-28,21,192711.0
2015-09-28,22,173015.0
2015-09-28,23,158335.0
2015-09-29,00,148767.0
2015-09-29,01,141361.0
2015-09-29,02,136377.0
2015-09-29,03,134391.0
2015-09-29,04,133929.0
2015-09-29,05,135925.0
2015-09-29,06,146739.0
2015-09-29,07,167347.0
2015-09-29,08,176868.0
2015-09-29,09,180872.0
2015-09-29,10,185391.0
2015-09-29,11,186881.0
2015-09-29,12,189054.0
2015-09-29,13,189371.0
2015-09-29,14,183032.0
2015-09-29,15,179009.0
2015-09-29,16,178087.0
2015-09-29,17,178604.0
2015-09-29,18,177270.0
2015-09-29,19,178006.0
2015-09-29,20,192532.0
2015-09-29,21,191917.0
2015-09-29,22,172511.0
2015-09-29,23,156647.0
2015-09-30,00,148115.0
2015-09-30,01,141430.0
2015-09-30,02,135459.0
2015-09-30,03,134647.0
2015-09-30,04,133350.0
2015-09-30,05,135792.0
2015-09-30,06,145858.0
2015-09-30,07,166919.0
2015-09-30,08,176611.0
2015-09-30,09,179932.0
2015-09-30,10,183845.0
2015-09-30,11,185874.0
2015-09-30,12,188322.0
2015-09-30,13,187638.0
2015-09-30,14,181330.0
2015-09-30,15,176603.0
2015-09-30,16,176967.0
2015-09-30,17,177951.0
2015-09-30,18,177069.0
2015-09-30,19,177472.0
2015-09-30,20,191541.0
2015-09-30,21,192221.0
2015-09-30,22,173756.0
2015-09-30,23,158856.0
2015-10-01,00,149908.0
2015-10-01,01,141305.0
2015-10-01,02,135889.0
2015-10-01,03,133223.0
2015-10-01,04,131927.0
2015-10-01,05,134193.0
2015-10-01,06,144908.0
2015-10-01,07,165382.0
2015-10-01,08,175653.0
2015-10-01,09,178881.0
2015-10-01,10,182469.0
2015-10-01,11,184907.0
2015-10-01,12,187616.0
2015-10-01,13,188176.0
2015-10-01,14,183017.0
2015-10-01,15,179181.0
2015-10-01,16,178862.0
2015-10-01,17,179712.0
2015-10-01,18,177875.0
2015-10-01,19,178963.0
2015-10-01,20,192352.0
2015-10-01,21,192500.0
2015-10-01,22,173615.0
2015-10-01,23,158523.0
2015-10-02,00,149524.0
2015-10-02,01,141644.0
2015-10-02,02,136145.0
2015-10-02,03,132798.0
2015-10-02,04,132778.0
2015-10-02,05,134561.0
2015-10-02,06,145295.0
2015-10-02,07,165847.0
2015-10-02,08,176757.0
2015-10-02,09,181517.0
2015-10-02,10,185668.0
2015-10-02,11,186997.0
2015-10-02,12,189616.0
2015-10-02,13,189666.0
2015-10-02,14,183452.0
2015-10-02,15,178865.0
2015-10-02,16,176671.0
2015-10-02,17,175842.0
2015-10-02,18,174669.0
2015-10-02,19,176477.0
2015-10-02,20,188394.0
2015-10-02,21,187875.0
2015-10-02,22,170635.0
2015-10-02,23,157700.0
2015-10-03,00,149356.0
2015-10-03,01,141468.0
2015-10-03,02,133751.0
2015-10-03,03,130039.0
2015-10-03,04,127779.0
2015-10-03,05,127797.0
2015-10-03,06,129396.0
2015-10-03,07,136520.0
2015-10-03,08,141215.0
2015-10-03,09,152679.0
2015-10-03,10,162939.0
2015-10-03,11,165696.0
2015-10-03,12,167266.0
2015-10-03,13,167168.0
2015-10-03,14,163903.0
2015-10-03,15,154982.0
2015-10-03,16,150409.0
2015-10-03,17,149035.0
2015-10-03,18,149431.0
2015-10-03,19,152018.0
2015-10-03,20,165860.0
2015-10-03,21,169111.0
2015-10-03,22,158175.0
2015-10-03,23,146718.0
2015-10-04,00,138300.0
2015-10-04,01,130346.0
2015-10-04,02,122997.0
2015-10-04,03,119837.0
2015-10-04,04,118336.0
2015-10-04,05,116982.0
2015-10-04,06,118611.0
2015-10-04,07,122406.0
2015-10-04,08,122916.0
2015-10-04,09,131666.0
2015-10-04,10,142720.0
2015-10-04,11,148086.0
2015-10-04,12,150496.0
2015-10-04,13,153762.0
2015-10-04,14,152585.0
2015-10-04,15,145054.0
2015-10-04,16,139743.0
2015-10-04,17,138887.0
2015-10-04,18,140116.0
2015-10-04,19,147220.0
2015-10-04,20,163885.0
2015-10-04,21,167648.0
2015-10-04,22,160578.0
2015-10-04,23,149253.0
2015-10-05,00,139276.0
2015-10-05,01,132106.0
2015-10-05,02,128081.0
2015-10-05,03,126045.0
2015-10-05,04,125652.0
2015-10-05,05,129020.0
2015-10-05,06,142059.0
2015-10-05,07,165256.0
2015-10-05,08,177760.0
2015-10-05,09,183381.0
2015-10-05,10,190036.0
2015-10-05,11,192880.0
2015-10-05,12,195520.0
2015-10-05,13,195202.0
2015-10-05,14,188095.0
2015-10-05,15,183725.0
2015-10-05,16,181509.0
2015-10-05,17,182901.0
2015-10-05,18,180970.0
2015-10-05,19,183541.0
2015-10-05,20,196972.0
2015-10-05,21,193359.0
2015-10-05,22,175404.0
2015-10-05,23,158928.0
2015-10-06,00,149975.0
2015-10-06,01,142384.0
2015-10-06,02,138126.0
2015-10-06,03,134978.0
2015-10-06,04,133858.0
2015-10-06,05,135996.0
2015-10-06,06,145895.0
2015-10-06,07,168631.0
2015-10-06,08,179921.0
2015-10-06,09,185436.0
2015-10-06,10,190092.0
2015-10-06,11,192606.0
2015-10-06,12,194656.0
2015-10-06,13,194800.0
2015-10-06,14,187638.0
2015-10-06,15,182169.0
2015-10-06,16,181434.0
2015-10-06,17,182321.0
2015-10-06,18,179806.0
2015-10-06,19,180943.0
2015-10-06,20,195216.0
2015-10-06,21,192982.0
2015-10-06,22,174566.0
2015-10-06,23,158319.0
2015-10-07,00,149046.0
2015-10-07,01,140917.0
2015-10-07,02,135887.0
2015-10-07,03,134233.0
2015-10-07,04,133331.0
2015-10-07,05,135254.0
2015-10-07,06,145623.0
2015-10-07,07,167239.0
2015-10-07,08,178262.0
2015-10-07,09,181368.0
2015-10-07,10,186024.0
2015-10-07,11,187683.0
2015-10-07,12,189850.0
2015-10-07,13,190285.0
2015-10-07,14,182640.0
2015-10-07,15,177134.0
2015-10-07,16,176601.0
2015-10-07,17,176153.0
2015-10-07,18,174757.0
2015-10-07,19,177616.0
2015-10-07,20,193315.0
2015-10-07,21,190272.0
2015-10-07,22,171430.0
2015-10-07,23,156719.0
2015-10-08,00,146681.0
2015-10-08,01,138592.0
2015-10-08,02,133763.0
2015-10-08,03,131988.0
2015-10-08,04,131399.0
2015-10-08,05,133387.0
2015-10-08,06,145294.0
2015-10-08,07,165476.0
2015-10-08,08,177398.0
2015-10-08,09,180904.0
2015-10-08,10,183887.0
2015-10-08,11,186462.0
2015-10-08,12,187714.0
2015-10-08,13,187897.0
2015-10-08,14,180944.0
2015-10-08,15,174667.0
2015-10-08,16,174050.0
2015-10-08,17,174051.0
2015-10-08,18,172712.0
2015-10-08,19,175544.0
2015-10-08,20,190892.0
2015-10-08,21,188096.0
2015-10-08,22,170820.0
2015-10-08,23,154596.0
2015-10-09,00,146748.0
2015-10-09,01,139630.0
2015-10-09,02,133624.0
2015-10-09,03,131179.0
2015-10-09,04,130517.0
2015-10-09,05,131976.0
2015-10-09,06,141121.0
2015-10-09,07,160510.0
2015-10-09,08,170656.0
2015-10-09,09,175610.0
