date,weekday,working_day,madrid_temp,barcelona_temp,bilbao_temp,sevilla_temp,valencia_temp,value
2015-09-23,2,1,18.809014166666692,17.94513250000002,14.34786291666669,23.789451250000017,21.69489916666669,4084581.0
2015-09-24,3,1,19.552718333333356,18.612806666666696,15.713513750000024,23.095686250000025,20.864110000000025,4037184.0
2015-09-25,4,1,21.04323791666669,19.16379250000002,15.43019041666669,23.57183458333336,20.80193541666669,4024428.0
2015-09-26,5,1,20.67996416666669,19.145927916666693,15.84177000000002,24.296257083333355,20.68154375000002,3617815.0
2015-09-27,6,1,20.147210416666688,18.27441791666669,14.651197916666687,24.912680833333358,19.657871666666686,3328523.0
2015-09-28,0,1,18.520172916666688,18.762029166666693,15.472852916666696,23.811831250000026,18.636469166666686,3964916.0
2015-09-29,1,1,17.407149583333357,16.93246750000002,14.913129166666693,21.928185416666683,18.122826250000024,4040888.0
2015-09-30,2,1,16.588382083333354,16.54232041666669,16.93299666666669,21.745017916666693,19.34047791666669,4027558.0
2015-10-01,3,1,17.715062500000027,17.251978750000024,15.96254875000002,23.60541333333336,19.240309166666687,4029037.0
2015-10-02,4,1,17.878525000000028,17.576125000000022,13.626609583333353,24.24509041666668,20.130161250000025,4019393.0
2015-10-03,5,1,18.21207000000002,18.28351083333336,13.022262083333354,22.713962083333357,20.035986250000025,3592711.0
2015-10-04,6,1,18.396326250000033,17.988997083333363,18.277887500000023,22.854649166666686,21.77504916666669,3342430.0
2015-10-05,0,1,18.782048333333353,20.79233250000003,23.02759291666669,21.937728750000023,25.070134583333356,4047678.0
2015-10-06,1,1,16.678287083333355,20.946090833333354,17.28794791666669,21.625687083333357,23.99433791666669,4102748.0
2015-10-07,2,1,15.386426666666685,17.532312083333355,14.223311666666689,20.44577250000002,19.94477708333336,4031639.0
2015-10-08,3,1,15.579981250000019,17.387160833333358,13.775334166666687,20.208530416666694,18.016635000000022,3987214.0
2015-10-09,4,1,15.424097500000023,16.812790000000017,13.477512083333353,19.07815875000002,18.31573916666669,3896499.0
2015-10-10,5,1,15.345707916666692,16.76765208333335,16.52443833333336,18.447027500000022,18.56990833333335,3526031.0
2015-10-11,6,1,16.36208625000003,18.166030000000024,17.18022125000002,19.82179125000003,20.555700000000023,3268421.0
2015-10-12,0,0,16.06746958333335,19.125878750000023,14.696885833333356,19.38817666666669,20.959610416666695,3338427.0
2015-10-13,1,1,12.801782500000023,17.339787916666697,13.200329583333355,18.198286666666686,18.186407916666692,3920924.0
2015-10-14,2,1,11.539573750000022,15.462151666666692,11.060073750000015,19.47897833333336,16.866104166666695,3974438.0
2015-10-15,3,1,11.948978750000022,13.394211666666692,10.146275416666692,19.59297916666669,15.424645833333358,3976492.0
2015-10-16,4,1,13.400130000000019,13.85570875000002,10.394922916666696,20.14585916666669,17.46844125000002,3992446.0
2015-10-17,5,1,15.32965291666669,15.359186250000022,13.233035833333355,19.065149166666682,18.67295750000002,3614875.0
2015-10-18,6,1,15.30775250000002,16.856053750000026,16.347700000000014,18.30885208333336,19.02358291666669,3314133.0
2015-10-19,0,1,15.593592916666694,17.28408166666669,14.826196666666684,18.19888666666669,18.462081250000022,3984089.0
2015-10-20,1,1,14.767012083333354,16.137241666666686,12.554029583333358,18.989904166666694,17.536769583333356,4046574.0
2015-10-21,2,1,11.536207083333352,14.535007500000019,11.981886250000011,18.89424125000003,15.773440833333355,4020336.0
2015-10-22,3,1,12.13842000000002,14.73094083333335,12.60597125000002,17.65802500000002,15.114007500000021,4004241.0
2015-10-23,4,1,14.085840416666684,14.930076666666693,13.424921666666686,18.16284625000002,16.111851250000015,4010671.0
2015-10-24,5,1,14.957674166666685,15.105208750000019,15.390314166666693,18.08633875000002,16.408980000000028,3581865.0
2015-10-25,6,1,14.342952083333358,16.280684166666685,14.684747500000023,18.657139166666692,16.881769583333362,3427357.0
2015-10-26,0,1,12.91719833333336,16.05445833333335,17.02692041666669,17.705611666666687,17.019646666666688,3969990.0
2015-10-27,1,1,12.588210416666685,16.906212500000027,13.942405833333353,17.301274166666698,17.569309166666685,4062852.0
2015-10-28,2,1,11.086522083333358,15.92110666666669,13.931401250000016,16.196577083333356,17.34324541666669,4056144.0
2015-10-29,3,1,13.428805416666684,14.867443750000026,17.137840833333364,16.647425416666685,17.687809166666696,4057008.0
2015-10-30,4,1,14.205599583333361,14.873560000000017,18.456708750000022,16.994502916666693,16.86506666666669,4019779.0
2015-10-31,5,1,14.932599583333351,15.241845833333358,17.698877083333358,17.14669208333336,16.999443333333353,3584727.0
2015-11-01,6,0,14.792536666666686,16.016779166666694,16.185104583333356,17.63213583333335,16.961357500000027,3291312.0
2015-11-02,0,1,11.536312083333359,16.209222083333355,14.623640833333361,14.713085833333357,16.956160833333353,3812611.0
2015-11-03,1,1,10.940932500000029,15.66871416666669,14.636906666666691,16.93468583333335,14.339083750000022,4080486.0
2015-11-04,2,1,12.120732500000022,14.766869583333358,15.841342916666695,17.215965416666684,16.724124583333356,4097320.0
2015-11-05,3,1,14.07507666666669,15.467606250000024,16.897617083333355,18.843358333333352,18.037753333333352,4067478.0
2015-11-06,4,1,14.39346708333335,15.771486250000025,17.523106666666692,18.616315416666684,17.583886250000024,4048316.0
2015-11-07,5,1,14.167025416666688,15.349083750000025,16.73174333333336,19.055312500000024,16.563480000000023,3589078.0
2015-11-08,6,1,14.385480416666695,15.938013333333357,17.207247916666685,18.353876250000024,16.333580833333357,3336887.0
2015-11-09,0,1,13.952651666666688,15.724706250000025,15.420770833333357,17.33689708333335,14.837855416666692,3888549.0
2015-11-10,1,1,13.252475416666686,15.38385458333335,13.310631250000021,17.108677500000027,15.225498333333354,4033323.0
2015-11-11,2,1,12.376275416666692,15.43513333333336,12.662704166666687,16.15778875000002,14.90508250000002,4062360.0
2015-11-12,3,1,12.093021250000021,15.040112916666688,13.198258333333358,15.722579583333358,14.693565833333354,4083111.0
2015-11-13,4,1,11.469801666666685,14.68067833333336,12.679692083333359,15.57705166666669,15.349491666666689,4066890.0
