date,value,price,weekday,working_day,madrid_temp,barcelona_temp,bilbao_temp,sevilla_temp,valencia_temp
2015-12-15,4467217.0,117.77416666666666,1,1,10.13279583333336,9.983046250000015,15.349837083333354,13.924258333333356,14.18395250000002
2015-12-16,4415765.0,123.19291666666668,2,1,8.847864583333354,11.245456666666684,14.140885000000024,14.679905833333365,13.501580416666693
2015-12-17,4399883.0,123.32416666666666,3,1,8.810408333333362,10.865188750000025,13.946212916666694,13.59010291666669,12.440900833333364
2015-12-18,4304967.0,123.19708333333334,4,1,8.925765416666694,10.537561250000026,14.988611666666683,12.876967916666686,11.86222625000002
2015-12-19,3935946.0,115.3425,5,1,8.636305833333354,10.576967083333352,16.266057916666686,12.752283750000023,11.303734166666692
2015-12-20,3644268.0,115.4975,6,1,8.560835416666686,10.660801250000022,12.678620833333357,13.296310416666694,10.555423750000024
2015-12-21,4232698.0,125.39083333333332,0,1,7.998092083333359,10.947535000000022,9.447442083333357,14.206436666666685,11.061405416666696
2015-12-22,4284580.0,123.37458333333332,1,1,7.211723750000023,10.13812708333336,9.866276250000023,13.29530208333336,10.27422416666669
2015-12-23,4200396.0,124.69083333333332,2,1,6.903803333333353,11.272690416666697,10.559839583333355,11.491326250000023,10.522332916666691
2015-12-24,3687179.0,115.85041666666666,3,1,6.648096666666689,12.07877916666669,11.614140416666691,11.259107083333348,11.005497083333353
2015-12-25,3136583.0,120.21583333333332,4,0,5.018640416666678,9.862827916666689,12.130781666666698,10.759953750000015,10.654075416666693
2015-12-26,3466940.0,111.90875,5,1,5.177464166666691,9.389742083333354,10.972456250000024,12.235344583333358,11.22518291666669
2015-12-27,3437467.0,96.54916666666666,6,1,6.276196666666688,9.598401250000023,10.94648541666668,13.96167416666669,9.874924166666688
2015-12-28,3942964.0,103.30291666666666,0,1,8.213862083333355,10.880050833333357,12.639286250000026,13.984502083333355,12.252873750000028
2015-12-29,3921714.0,114.76166666666668,1,1,8.382592916666693,12.13544041666669,11.00204833333336,14.05612500000003,12.400518750000026
2015-12-30,3893639.0,107.55583333333334,2,1,6.867699583333359,10.26001500000002,12.391929583333356,12.384635000000026,12.072269166666688
2015-12-31,3601797.0,115.78416666666668,3,1,9.143010833333356,9.74341083333335,10.213567500000028,15.098127500000023,14.425378333333354
2016-01-01,3132829.0,97.16666666666669,4,0,9.091802500000025,10.40974250000002,10.85009208333335,15.814172500000025,13.933566666666692
2016-01-02,3505820.0,97.81958333333334,5,1,7.735967916666688,11.319908750000025,9.00694125000002,14.04751125000002,14.19430916666669
2016-01-03,3525667.0,85.43458333333332,6,1,6.9644104166666905,8.89622541666669,11.099907916666696,14.827966666666688,13.326795833333357
2016-01-04,4020695.0,94.68958333333336,0,1,10.849073333333358,11.009435833333358,10.493411250000028,16.692214583333353,18.365024583333355
2016-01-05,3997681.0,95.5925,1,1,4.968927500000024,9.48891666666669,7.584182083333357,11.919996666666693,13.891309583333356
2016-01-06,3544249.0,78.57583333333334,2,0,4.1191645833333554,8.942822916666685,8.880060833333353,10.240360416666697,11.025660833333356
2016-01-07,4304962.0,91.13375,3,1,10.355830833333355,13.378766666666692,12.947383333333354,14.183333333333364,16.06956375000002
2016-01-08,4325336.0,95.98208333333334,4,1,10.747928750000025,14.855789583333353,13.464654166666689,14.717392500000022,16.697412500000016
2016-01-09,3916094.0,91.85375,5,1,9.337842500000027,13.100182916666697,11.611861250000018,14.465041250000022,15.67423958333336
2016-01-10,3729483.0,73.65125,6,1,9.484538333333354,13.636794166666697,11.929448333333356,15.047112083333358,16.202724166666695
2016-01-11,4342212.0,87.16624999999999,0,1,8.567846666666695,13.896793750000024,10.602674583333355,14.57961250000002,16.06446833333336
2016-01-12,4473042.0,99.24083333333334,1,1,5.108107083333356,10.415653750000018,7.874078750000017,10.044152500000022,12.41054666666669
2016-01-13,4558198.0,103.70416666666668,2,1,4.865797500000023,8.505212916666686,7.921655833333361,11.130882500000022,10.526137083333351
2016-01-14,4593371.0,99.755,3,1,5.529645833333359,9.561313750000023,9.297622083333357,11.135816250000016,12.947849166666684
2016-01-15,4560394.0,101.40833333333336,4,1,5.862756250000018,8.466455000000023,6.316185833333361,13.251244166666686,11.904819166666693
2016-01-16,4157358.0,98.62333333333332,5,1,2.6980112500000217,6.157536666666694,6.419732083333355,10.15334458333336,9.163221666666686
2016-01-17,3946788.0,103.01708333333332,6,1,1.979965000000026,5.194563333333353,5.94881666666669,9.425928750000018,7.446688750000024
2016-01-18,4643008.0,106.21666666666664,0,1,4.506838750000019,6.604271250000018,8.013053750000017,9.802647916666684,11.315097500000022
2016-01-19,4678632.0,117.01666666666668,1,1,3.414250000000024,6.550968333333358,8.278955416666685,8.722222500000028,11.243430833333356
2016-01-20,4661256.0,117.23916666666666,2,1,5.087275833333355,7.604371666666689,6.628625000000024,11.905123750000028,10.15346625000002
2016-01-21,4638403.0,115.225,3,1,6.212172083333357,7.847852916666689,8.82776333333336,12.213760000000027,10.136163750000025
2016-01-22,4551012.0,110.06291666666668,4,1,8.212965416666686,8.112288750000019,11.528029583333357,13.641727916666689,10.699387083333349
2016-01-23,4000519.0,106.78083333333336,5,1,9.716190833333352,9.574444166666687,12.458042083333352,15.01002500000002,11.602411250000024
2016-01-24,3690479.0,99.87583333333332,6,1,9.39996708333336,10.153895833333356,12.78491750000002,14.40029250000002,11.48139875000002
2016-01-25,4359517.0,110.84541666666668,0,1,9.207780000000025,11.68887708333335,12.956687916666692,13.33382583333336,11.699884166666696
2016-01-26,4470683.0,113.59708333333332,1,1,8.191370416666686,10.335777500000026,11.807509166666684,11.94808250000002,11.374310833333354
2016-01-27,4476948.0,107.01958333333332,2,1,7.4755591666666845,10.059576250000026,11.749057916666692,10.50920125000002,12.867252916666686
2016-01-28,4472412.0,111.12958333333334,3,1,6.760431666666688,10.310744583333356,10.95997583333336,10.340999583333357,12.349572083333356
2016-01-29,4433438.0,108.73708333333332,4,1,7.134829583333359,10.704917500000022,8.878949583333354,11.06027333333335,12.210098333333356
2016-01-30,3994154.0,102.51916666666666,5,1,6.828271250000019,9.950771250000024,8.068130000000025,11.233290000000016,13.127985833333351
2016-01-31,3712233.0,97.46958333333332,6,1,8.487278750000021,10.299635416666696,11.695000833333362,11.555932916666684,15.58269583333336
2016-02-01,4311832.0,107.91625,0,1,8.969455833333358,11.025750416666694,10.860551250000029,14.565384166666693,14.268559583333364
2016-02-02,4400351.0,106.22791666666666,1,1,8.583357916666692,9.915847916666689,10.257419583333355,13.176924166666694,12.156091250000026
2016-02-03,4422988.0,96.45458333333332,2,1,7.394422500000021,10.97775541666669,8.45029041666669,13.572240000000022,13.062840000000016
2016-02-04,4436488.0,97.00208333333336,3,1,5.034051666666692,7.930188750000025,7.362327500000025,13.794913750000022,9.924330833333352
2016-02-05,4437213.0,101.71291666666669,4,1,5.16505375000002,9.206099166666691,8.495223750000024,14.142878750000024,9.850723333333356
2016-02-06,4030926.0,91.3175,5,1,6.673262916666687,10.071822083333355,10.767338750000023,13.80242583333336,11.710363333333357
2016-02-07,3718035.0,79.77291666666666,6,1,7.033330833333356,10.72376958333335,8.81190458333335,13.687157500000014,14.59748708333336
2016-02-08,4370126.0,92.87375,0,1,7.280736250000023,10.590081666666691,12.413589166666684,11.491855416666692,14.691878333333351
2016-02-09,4457142.0,85.45125,1,1,9.32672625000002,13.962427500000029,11.164646666666686,13.170781250000026,15.355187083333355
2016-02-10,4452048.0,88.91583333333334,2,1,9.975224166666695,11.864384583333354,7.703168333333356,15.67637583333336,17.460603333333363
2016-02-11,4446697.0,94.04333333333334,3,1,11.057703333333356,10.711531250000023,8.52927000000002,16.089951250000023,17.964542500000032
2016-02-12,4437836.0,85.83541666666667,4,1,10.370874583333348,12.246981666666684,11.677799166666688,14.71415500000002,16.932529583333356
2016-02-13,3992496.0,70.64916666666666,5,1,11.544786250000024,14.761011666666688,12.675785416666692,15.857242916666692,18.599777500000023
2016-02-14,3753850.0,69.3625,6,1,6.787145000000024,12.51467375000003,7.356987916666687,12.650966666666688,15.213015000000022
2016-02-15,4527345.0,80.66375000000001,0,1,4.4512066666666925,9.351782083333354,5.567672083333359,10.854547083333356,11.840977500000022
2016-02-16,4624860.0,96.75625,1,1,2.8331358333333534,7.168267500000025,5.062432500000017,8.858627083333353,8.626630416666693
2016-02-17,4685908.0,102.23208333333334,2,1,1.95869333333336,5.9471275000000245,5.120894583333356,7.762924583333358,8.882185000000023
2016-02-18,4713155.0,100.04375,3,1,4.577753333333358,6.84559500000002,6.3063625000000245,10.191706250000022,10.516441666666683
2016-02-19,4626886.0,102.16458333333333,4,1,4.3367650000000255,7.358637500000022,6.220480416666693,11.255060416666682,9.712183750000015
2016-02-20,4102315.0,97.91291666666666,5,1,5.2832475000000185,8.206872500000026,7.952133333333353,13.01495708333336,9.419722083333356
2016-02-21,3797416.0,89.705,6,1,6.284406666666683,9.52948458333336,8.977056666666689,13.89025375000002,9.63549125000003
2016-02-22,4398427.0,103.71791666666668,0,1,7.36872708333335,12.451084166666693,8.347151666666692,12.847100833333352,13.319715000000024
2016-02-23,4425677.0,95.78333333333336,1,1,7.61033500000003,10.816164583333354,10.08555458333336,12.950862500000026,14.983839166666687
2016-02-24,4471284.0,92.32625,2,1,7.537815833333357,9.837466250000023,9.38549166666669,11.999457083333356,14.945642916666692
2016-02-25,4435516.0,89.46375,3,1,7.710493750000016,10.215761666666689,8.369764583333357,13.047775000000016,15.50148000000002
2016-02-26,4512990.0,87.605,4,1,4.153477083333352,9.272730000000022,8.364596250000014,10.22381875000002,13.57237416666669
2016-02-27,4173608.0,64.99833333333333,5,1,3.9440445833333633,8.722517916666689,5.740380833333354,8.75393000000002,9.77041916666669
2016-02-28,3831257.0,65.57291666666667,6,1,5.559269583333356,8.952211666666694,7.665449583333356,10.812262500000024,11.020428750000027
2016-02-29,4394844.0,81.85291666666667,0,1,5.587295000000026,10.01232208333336,6.959945833333355,12.385970000000023,12.968336250000029
2016-03-01,4489253.0,91.68375,1,1,6.317092500000022,9.786706666666689,8.267690833333347,12.09740708333336,12.23694041666669
2016-03-02,4480075.0,85.75208333333335,2,1,8.759059166666693,11.65747333333336,8.38329291666669,13.207818750000024,16.848748333333358
2016-03-03,4429947.0,88.84833333333334,3,1,7.91045625000002,11.372287500000018,8.153731666666694,13.471389166666697,14.180587500000025
2016-03-04,4451909.0,80.75333333333333,4,1,7.87464708333336,9.722364583333354,8.349004166666687,13.15651000000002,15.593541250000024
2016-03-05,4001078.0,71.21416666666667,5,1,4.84176041666669,10.48700333333336,6.185978750000028,11.737422083333351,13.698786250000024
2016-03-06,3732404.0,75.54583333333333,6,1,4.909907916666687,7.700890000000027,5.951695416666695,11.40694708333336,12.48091125000002
2016-03-07,4561081.0,88.02041666666668,0,1,5.446486250000018,7.747644583333354,6.358656250000027,10.85111833333336,9.95381125000002
2016-03-08,4584562.0,92.81041666666664,1,1,5.187789583333355,8.315513333333357,7.003431250000017,11.983515000000018,10.274205833333356
2016-03-09,4652185.0,82.95208333333333,2,1,5.551873333333359,8.183048750000019,7.077967500000024,11.964340000000028,11.694085000000024
2016-03-10,4603533.0,82.91208333333334,3,1,5.491346250000021,7.773581666666691,6.614750000000025,12.587497916666685,11.330132916666694
2016-03-11,4507888.0,93.41291666666666,4,1,6.249312500000026,8.142420416666695,7.128645833333356,12.058488750000024,11.059565000000022
2016-03-12,4010420.0,91.04208333333332,5,1,5.6791933333333615,9.06376375000002,6.696760833333355,12.026585416666686,10.371555833333362
2016-03-13,3700183.0,87.95291666666667,6,1,6.436386250000024,8.509577083333353,7.340966666666692,12.995925000000025,11.078027916666686
2016-03-14,4455564.0,99.82583333333334,0,1,6.649946250000025,9.346866666666692,6.756930833333357,13.659427916666688,11.82176083333335
2016-03-15,4534872.0,104.16083333333334,1,1,6.370882500000022,8.909203333333357,7.61094541666669,13.468029583333356,11.385104166666686
2016-03-16,4477046.0,97.37541666666668,2,1,7.539360000000026,7.814801666666689,6.856065000000022,15.181858750000025,12.88642958333336
2016-03-17,4482411.0,104.42708333333331,3,1,8.263931250000027,8.14042500000002,6.471826666666689,14.403436250000018,10.678052916666688
2016-03-18,4433269.0,106.60833333333332,4,1,8.054040833333355,8.560165416666692,8.21232416666669,14.605147500000015,12.112135000000023
2016-03-19,3932814.0,100.935,5,1,8.373569166666691,10.057854166666688,9.155327083333354,14.050155833333358,12.70066833333336
2016-03-20,3645954.0,99.6725,6,1,7.681755833333362,11.273329583333355,9.254693750000015,12.124779583333355,12.117953333333354
2016-03-21,4288436.0,98.62666666666668,0,1,7.759534166666694,10.760392083333356,8.838995000000017,11.608098750000025,11.885370000000018
2016-03-22,4297180.0,96.12791666666668,1,1,8.780266666666689,11.856580833333354,8.674135833333354,12.00462250000003,13.655775000000029
2016-03-23,4207099.0,92.16625,2,1,7.338831666666697,11.24439625000002,8.25178333333335,12.579430000000018,13.754796666666692
2016-03-24,3666167.0,91.17458333333332,3,0,8.989374583333356,11.327894583333354,8.701032916666685,14.32534041666669,12.941859166666688
2016-03-25,3401062.0,92.11583333333334,4,0,10.114271250000025,10.855960833333349,9.582309583333355,14.490026250000025,15.424686666666688
2016-03-26,3522012.0,85.71583333333332,5,1,10.90473750000003,12.189740833333358,13.632084166666688,14.15903125000002,17.319533750000026
2016-03-27,3217133.0,76.20826086956522,6,1,10.316478695652195,11.764402608695674,11.361920000000016,15.924336521739152,18.87862565217394
2016-03-28,3717019.0,76.25125,0,1,9.08501541666669,13.727237500000024,12.635095416666696,14.471745833333353,17.783562500000023
2016-03-29,4095819.0,92.93708333333332,1,1,11.718418750000026,14.470595833333354,13.03483333333336,16.117610000000017,18.69472666666669
2016-03-30,4115073.0,92.94083333333332,2,1,12.67833791666669,13.179751666666691,13.858526250000024,15.580549166666689,15.699436666666683
2016-03-31,4192601.0,84.50208333333333,3,1,7.9206791666666945,14.829483333333362,8.114750000000024,13.518377083333355,15.588695833333352
2016-04-01,4204350.0,95.60916666666668,4,1,6.929700833333354,11.001508333333351,7.799728750000018,14.037082083333358,12.85517750000002
2016-04-02,3797923.0,90.20125,5,1,8.451450833333356,11.689245000000026,10.16677208333335,14.030623750000029,13.470422500000026
2016-04-03,3566575.0,76.0975,6,1,8.805759166666695,12.023645833333354,12.169437083333356,13.54332916666669,15.177222500000028
2016-04-04,4260627.0,89.21041666666667,0,1,7.448686250000027,12.653721666666693,10.010856666666688,13.191471666666692,15.501610000000024
2016-04-05,4336048.0,81.4475,1,1,9.355934166666692,12.84179208333336,9.398991250000025,14.384464166666689,13.734155833333356
2016-04-06,4242070.0,89.43374999999999,2,1,9.929255416666685,13.459282916666693,9.265730000000024,16.440767916666697,15.759647916666683
2016-04-07,4197851.0,84.58416666666666,3,1,10.747327916666684,12.400038333333358,8.414158333333356,17.53654500000002,15.177748750000026
2016-04-08,4225203.0,82.50791666666667,4,1,8.283897500000025,10.257421666666689,7.633203333333363,15.82575916666669,12.967401666666694
2016-04-09,3763676.0,78.86416666666666,5,1,9.69265166666669,12.070703750000026,8.155214583333354,15.186579166666691,14.719141666666692
2016-04-10,3502631.0,69.72125,6,1,8.533817500000021,12.29534208333336,11.608941666666691,13.537144583333356,15.555454583333356
2016-04-11,4188042.0,78.58666666666666,0,1,7.839837500000027,13.338311666666687,11.468775416666686,13.613561666666692,15.666264166666688
2016-04-12,4287130.0,82.61708333333333,1,1,9.03824208333336,13.389480416666691,12.620171666666687,14.179804583333356,16.59171083333335
2016-04-13,4218461.0,83.50916666666667,2,1,9.51892458333336,14.280693750000024,13.031345416666689,14.720544166666686,17.975719166666693
2016-04-14,4198201.0,86.22125,3,1,11.32553458333336,13.833313333333356,14.126052083333356,15.882896666666694,17.438836666666685
2016-04-15,4147423.0,86.78833333333334,4,1,12.142360000000018,14.450291250000022,12.865320416666693,15.717145416666687,17.49065500000003
2016-04-16,3734858.0,78.93333333333334,5,1,11.972457083333351,15.430567083333356,13.224663750000024,16.27778500000002,21.32901416666669
2016-04-17,3443921.0,81.89666666666666,6,1,11.14040458333336,16.294144166666687,10.206098750000026,16.626134583333357,20.67655750000002
2016-04-18,4063234.0,87.42916666666667,0,1,13.02239333333336,13.196895000000026,10.28755041666669,18.153945000000014,16.474867083333354
2016-04-19,4198125.0,79.9475,1,1,12.43033250000002,13.419487916666684,13.49499000000002,15.774458750000024,15.253035833333357
2016-04-20,4214752.0,90.65,2,1,10.256258750000024,15.55169125000002,14.39191041666669,14.169252916666691,15.738602916666691
2016-04-21,4150532.0,92.96666666666664,3,1,11.00875166666669,13.738060000000027,12.701125833333355,15.117772500000022,17.887517083333364
2016-04-22,4096698.0,98.45666666666666,4,1,12.091477500000025,13.45882458333336,11.711419583333358,17.215193750000022,17.28291166666669
2016-04-23,3611784.0,83.91458333333334,5,1,11.460238333333358,13.321590833333357,10.592318750000024,17.71973166666669,18.698712500000017
2016-04-24,3329699.0,72.66625,6,1,11.05955625000002,12.721165833333352,9.419437500000022,18.609622083333356,18.66650916666668
2016-04-25,3945570.0,87.22958333333334,0,1,11.347375833333352,12.30156916666669,9.374057083333362,19.25411375000002,15.751550416666683
2016-04-26,4034697.0,90.54916666666666,1,1,13.420799166666688,12.039383750000022,9.423843750000024,19.09595208333336,16.84515875000002
2016-04-27,4072653.0,94.14583333333331,2,1,13.870406250000022,12.406018750000024,9.21645750000002,19.10153458333336,16.234146666666696
2016-04-28,4069194.0,93.22416666666668,3,1,11.732536666666697,11.546817500000024,8.48496875000002,18.368086250000022,14.810437083333357
2016-04-29,4037827.0,94.5825,4,1,13.00900750000003,11.926834166666689,9.610396666666691,18.094173333333355,14.67046500000002
2016-04-30,3605546.0,86.91666666666667,5,1,12.169305000000024,12.131476250000022,8.948837083333354,19.81013291666669,16.21937500000003
2016-05-01,3182876.0,74.87333333333333,6,0,10.322451666666693,12.316642916666687,9.143211666666687,20.130375000000026,15.307011666666696
2016-05-02,3637298.0,85.00375,0,1,12.804417500000028,14.052729583333354,9.356573333333357,20.071363333333355,15.63745625000002
2016-05-03,3970019.0,86.51583333333333,1,1,16.19766958333335,13.798505833333357,10.49738833333336,21.461163750000026,17.401992500000024
2016-05-04,4014040.0,92.1375,2,1,17.542208750000025,13.853418333333352,13.933019583333364,21.398777500000023,17.09805666666669
2016-05-05,4020030.0,97.1175,3,1,15.116508333333366,14.28499708333335,16.752516666666686,18.60733416666669,16.718299166666693
2016-05-06,4023721.0,96.24916666666668,4,1,12.87858375000002,14.99040083333336,16.54156791666669,16.210585000000027,16.859297083333356
2016-05-07,3604586.0,81.21666666666667,5,1,13.031000416666693,15.517387916666689,16.44726958333336,15.55884041666669,16.804428333333355
2016-05-08,3340416.0,66.12124999999999,6,1,11.47548916666669,14.954806250000017,16.064620000000026,15.370042500000029,16.56907458333336
2016-05-09,3994722.0,83.90791666666667,0,1,11.289165000000018,15.76016375000002,15.93248833333336,14.883070833333358,16.256665416666692
2016-05-10,4084604.0,91.45458333333332,1,1,10.602379583333352,15.046502500000026,15.76531375000002,14.211491250000014,15.20756291666669
2016-05-11,4070929.0,88.77625,2,1,10.55648125000002,14.816106666666691,13.885440833333355,13.860681250000027,18.334650000000025
2016-05-12,4061859.0,84.79291666666667,3,1,10.838241250000022,15.297845416666693,11.664088333333362,14.588362500000017,18.61351916666669
2016-05-13,4020985.0,79.73541666666667,4,1,11.555342916666682,14.60482166666669,12.476608333333358,15.049504166666686,18.247716666666687
2016-05-14,3577886.0,71.49625,5,1,13.194228750000027,15.754990000000022,13.287938333333358,16.164604166666688,20.692050833333354
2016-05-15,3236048.0,72.55208333333333,6,1,14.50184625000002,15.87634750000002,13.157667916666698,18.41106750000002,19.73278208333336
2016-05-16,3662703.0,84.91041666666666,0,1,15.328087083333356,15.142776250000033,12.344750416666686,20.370792916666684,18.17686291666669
2016-05-17,3902671.0,93.86,1,1,16.327825000000026,15.16804333333335,12.999372500000025,21.577529583333355,17.701682916666694
2016-05-18,4008042.0,93.03375,2,1,17.46972958333336,16.38839041666669,13.218367916666686,21.44116458333335,19.69032208333336
2016-05-19,3996020.0,92.80458333333333,3,1,17.329959583333356,16.277796250000026,13.33013250000002,21.805524583333355,19.92039291666669
2016-05-20,4001976.0,92.41625,4,1,19.017581666666697,17.212559583333356,16.215560833333353,23.15008041666669,19.98401208333335
2016-05-21,3606898.0,81.71291666666666,5,1,19.57636041666669,16.853122083333353,17.719080000000023,22.37384458333335,20.100223750000023
2016-05-22,3321440.0,72.06208333333333,6,1,17.005842916666694,17.45708916666669,12.934063333333356,21.214695416666697,23.20444208333336
2016-05-23,3898145.0,92.84791666666666,0,1,14.803633750000024,15.665468750000022,12.283195416666691,22.48274958333336,18.89616208333336
2016-05-24,3987237.0,92.9375,1,1,17.217033750000024,16.211112083333358,15.632288333333356,20.93775958333336,18.911982500000025
2016-05-25,4048201.0,96.5475,2,1,16.087887083333356,17.703352916666688,15.746067083333344,19.94797166666669,20.762199166666687
2016-05-26,4033389.0,98.15083333333332,3,1,17.354630000000018,18.481266250000026,14.905899583333357,19.439507500000023,20.148685000000025
2016-05-27,4027423.0,97.85458333333334,4,1,18.187879583333352,18.48745083333335,16.365850000000023,19.206391666666686,20.817570833333345
2016-05-28,3615582.0,85.23916666666666,5,1,14.978866666666695,18.86339708333336,16.976475833333353,18.11454583333336,24.171145416666693
2016-05-29,3278667.0,74.33375,6,1,14.21526458333336,20.17098416666669,14.752952916666686,18.14874625000002,23.127589583333364
2016-05-30,3896784.0,95.90708333333332,0,1,15.24703458333336,17.470797916666687,14.11468958333336,20.05722541666669,22.63930750000002
2016-05-31,3973144.0,98.10166666666667,1,1,16.189356666666693,17.641016250000025,14.497286666666696,22.633590000000016,21.34438583333335
2016-06-01,4009599.0,98.18916666666668,2,1,17.815813750000025,18.18882541666669,14.357690833333365,24.458377083333342,21.31292041666669
2016-06-02,4047439.0,101.13333333333333,3,1,19.74450958333335,17.954238333333358,15.192449583333357,24.50090958333336,21.01842625000002
2016-06-03,4066481.0,100.86416666666666,4,1,21.282308333333354,18.792445000000026,16.60957291666669,22.07216625000002,22.09592083333336
2016-06-04,3641794.0,101.40625,5,1,20.282965416666688,19.721286250000023,16.045914583333353,21.306146250000022,22.51689208333336
2016-06-05,3362076.0,103.84125,6,1,21.16091166666669,19.755153750000023,16.509607083333353,23.569106666666684,22.65628416666669
2016-06-06,4023223.0,105.86458333333331,0,1,22.010909166666693,20.31567875000002,17.105942083333357,25.066043750000023,24.008394583333352
2016-06-07,4196890.0,107.1925,1,1,23.535069583333357,21.437138750000027,17.518262500000017,27.90870541666669,23.443851666666685
2016-06-08,4301144.0,103.20833333333331,2,1,25.19304750000002,21.70645333333336,18.679986250000024,29.013707916666693,25.259101250000025
2016-06-09,4353819.0,102.29541666666668,3,1,26.223677916666688,22.16384208333336,18.72246708333336,29.420150000000024,24.576256666666684
2016-06-10,4279340.0,100.56541666666668,4,1,24.17866416666669,22.18597875000003,16.529700000000023,26.382561666666685,24.03368625000002
2016-06-11,3773635.0,100.34958333333331,5,1,23.36797541666669,20.645562500000025,15.621262500000022,25.86006041666669,23.24387041666669
2016-06-12,3460763.0,100.42125,6,1,23.857139583333364,20.624869166666684,16.538830833333357,27.83808958333336,24.63146541666669
2016-06-13,4274834.0,97.76166666666668,0,1,24.43217375000003,20.96763625000002,16.868862500000024,28.908624166666684,26.45488833333336
2016-06-14,4344795.0,98.15833333333336,1,1,21.798049583333352,19.833052083333357,15.818790416666683,26.85604333333336,25.429723750000026
2016-06-15,4260534.0,92.66291666666666,2,1,17.102005833333354,19.79207583333335,14.723087500000023,22.12209541666668,26.597395833333355
2016-06-16,4049827.0,97.17583333333332,3,1,15.371474166666683,20.070682916666687,13.62583833333335,20.330845000000025,24.07690916666669
2016-06-17,4020938.0,104.68416666666668,4,1,16.643304583333354,18.83254375000002,13.547959166666688,22.127862083333355,23.80242166666669
2016-06-18,3650830.0,97.42375,5,1,17.85707666666669,16.725130833333356,13.78074708333336,25.08010291666669,21.69628333333336
2016-06-19,3367449.0,93.325,6,1,19.276025416666688,17.923294166666686,14.565017500000016,26.80706375000003,22.139672083333352
2016-06-20,4040927.0,101.84,0,1,23.418024166666687,19.204421250000024,16.83332708333335,27.691440416666698,22.35368125000002
2016-06-21,4220616.0,103.14,1,1,26.31514833333336,21.032647083333355,19.60260333333336,27.65891875000003,24.041243750000024
2016-06-22,4282903.0,99.05083333333332,2,1,27.157394166666688,21.80144458333336,21.852115833333357,28.142400000000023,24.113235416666694
2016-06-23,4253083.0,99.45416666666668,3,1,25.85282833333336,22.147040000000025,20.360246250000024,27.335495000000023,24.555637500000028
2016-06-24,4050963.0,97.76708333333332,4,1,25.87345708333336,22.352277500000024,17.714543333333353,28.23603791666669,24.76888458333336
2016-06-25,3856839.0,96.98833333333332,5,1,25.205049166666694,22.26686125000002,15.739536666666693,26.762872500000025,23.91803500000002
2016-06-26,3507066.0,87.68041666666666,6,1,24.427292500000025,21.50804083333335,15.537786666666692,24.007032916666688,23.75282416666669
2016-06-27,4225966.0,98.44625,0,1,25.798876250000017,21.143832500000023,16.021315416666685,27.05894541666669,24.244357916666686
2016-06-28,4428357.0,104.14083333333332,1,1,27.76928166666669,21.926681250000023,16.28714583333336,29.776911250000023,24.705691666666684
2016-06-29,4428015.0,106.2475,2,1,27.765140416666696,22.836459583333355,16.808676666666695,27.713801250000028,25.06129416666669
2016-06-30,4456206.0,106.29708333333332,3,1,26.61323500000002,22.92840000000002,17.428260000000023,26.90191041666669,25.994225000000025
2016-07-01,4419561.0,104.04375,4,1,26.81263583333336,23.81301333333336,17.83861583333336,27.87545250000002,26.03935208333336
2016-07-02,3971390.0,101.28,5,1,27.741082500000022,23.09912458333336,16.689977083333364,29.857965000000025,25.74302583333336
2016-07-03,3684349.0,96.96666666666664,6,1,28.460627500000022,22.44512208333336,17.351425416666686,30.767267500000028,24.972499166666697
2016-07-04,4363664.0,102.26875,0,1,27.524317083333354,23.336347083333354,17.895735833333354,27.29881166666669,24.93553125000003
2016-07-05,4516582.0,103.53666666666668,1,1,26.59451666666669,24.586022500000023,17.913171250000026,27.304184583333356,26.32128208333336
2016-07-06,4555159.0,103.305,2,1,27.40354833333336,24.71415708333336,18.52237250000002,27.265028750000017,27.12330416666669
2016-07-07,4489345.0,104.44041666666668,3,1,26.820916250000025,24.94356625000002,20.12261333333336,26.919589166666693,26.91059916666669
2016-07-08,4522307.0,102.85125,4,1,27.24997208333335,25.928653750000024,18.67949833333336,29.32658125000003,27.665927500000027
2016-07-09,4137366.0,102.86916666666669,5,1,29.28429500000003,25.609502500000023,19.466465833333352,31.264215416666687,27.53408291666669
2016-07-10,3844275.0,101.19291666666668,6,1,30.25245416666669,26.644006666666687,19.830762500000024,31.153427500000024,28.510278750000023
2016-07-11,4641059.0,103.68833333333332,0,1,29.619887083333364,26.163170416666688,17.84079291666669,32.12247208333336,28.166803333333352
2016-07-12,4644542.0,102.78791666666666,1,1,26.37431833333336,24.18668208333336,16.865320416666687,30.802290000000028,26.386610000000022
2016-07-13,4464697.0,99.59166666666664,2,1,22.984213333333354,21.56675458333336,15.655235416666692,30.382603750000023,24.69495125000003
2016-07-14,4375776.0,98.15541666666668,3,1,22.619368333333355,20.07440791666669,15.641869166666687,29.823653333333358,23.30122250000002
2016-07-15,4317732.0,99.26333333333334,4,1,23.202885000000023,21.205448333333354,16.72693250000002,30.19510541666669,23.25848708333336
2016-07-16,3902508.0,100.87458333333332,5,1,26.371443750000022,22.061294166666688,18.285610000000023,30.448095000000027,24.40567416666669
2016-07-17,3609743.0,102.47,6,1,28.42439250000002,23.159834166666688,20.70308000000002,30.604414583333355,25.019039166666687
2016-07-18,4414908.0,103.31625,0,1,29.326409166666693,23.14181916666668,25.689203750000026,30.66013958333336,24.538823333333355
