date,hour,value,weekday,working_day
2015/02/01,13,73.87,6,1
2015/02/01,14,73.34,6,1
2015/02/01,15,71.78,6,1
2015/02/01,16,72.94,6,1
2015/02/01,17,77.33,6,1
2015/02/01,18,111.42,6,1
2015/02/01,19,128.79,6,1
2015/02/01,20,130.67,6,1
2015/02/01,21,128.41,6,1
2015/02/01,22,123.85,6,1
2015/02/01,23,112.72,6,1
2015/02/02,0,117.06,0,1
2015/02/02,1,111.15,0,1
2015/02/02,2,108.37,0,1
2015/02/02,3,103.99,0,1
2015/02/02,4,102.44,0,1
2015/02/02,5,103.91,0,1
2015/02/02,6,112.98,0,1
2015/02/02,7,137.33,0,1
2015/02/02,8,131.57,0,1
2015/02/02,9,134.79,0,1
2015/02/02,10,137.14,0,1
2015/02/02,11,135.7,0,1
2015/02/02,12,130.49,0,1
2015/02/02,13,126.56,0,1
2015/02/02,14,112.78,0,1
2015/02/02,15,112.37,0,1
2015/02/02,16,114.72,0,1
2015/02/02,17,119.93,0,1
2015/02/02,18,124.71,0,1
2015/02/02,19,141.71,0,1
2015/02/02,20,139.65,0,1
2015/02/02,21,129.78,0,1
2015/02/02,22,120.33,0,1
2015/02/02,23,110.83,0,1
2015/02/03,0,101.33,1,1
2015/02/03,1,101.32,1,1
2015/02/03,2,93.74,1,1
2015/02/03,3,90.03,1,1
2015/02/03,4,89.07,1,1
2015/02/03,5,89.47,1,1
2015/02/03,6,96.83,1,1
2015/02/03,7,115.54,1,1
2015/02/03,8,112.74,1,1
2015/02/03,9,126.89,1,1
2015/02/03,10,129.86,1,1
2015/02/03,11,126.88,1,1
2015/02/03,12,126.01,1,1
2015/02/03,13,123.32,1,1
2015/02/03,14,112.02,1,1
2015/02/03,15,113.08,1,1
2015/02/03,16,114.81,1,1
2015/02/03,17,125.54,1,1
2015/02/03,18,127.9,1,1
2015/02/03,19,144.64,1,1
2015/02/03,20,140.37,1,1
2015/02/03,21,127.58,1,1
2015/02/03,22,124.51,1,1
2015/02/03,23,115.49,1,1
2015/02/04,0,102.8,2,1
2015/02/04,1,99.38,2,1
2015/02/04,2,94.71,2,1
2015/02/04,3,93.62,2,1
2015/02/04,4,91.32,2,1
2015/02/04,5,94.25,2,1
2015/02/04,6,101.09,2,1
2015/02/04,7,122.58,2,1
2015/02/04,8,125.64,2,1
2015/02/04,9,131.42,2,1
2015/02/04,10,132.53,2,1
2015/02/04,11,126.78,2,1
2015/02/04,12,123.47,2,1
2015/02/04,13,113.95,2,1
2015/02/04,14,99.39,2,1
2015/02/04,15,98.59,2,1
2015/02/04,16,101.21,2,1
2015/02/04,17,104.09,2,1
2015/02/04,18,114.86,2,1
2015/02/04,19,131.37,2,1
2015/02/04,20,134.34,2,1
2015/02/04,21,128.12,2,1
2015/02/04,22,112.78,2,1
2015/02/04,23,99.97,2,1
2015/02/05,0,97.53,3,1
2015/02/05,1,98.7,3,1
2015/02/05,2,86.33,3,1
2015/02/05,3,88.76,3,1
2015/02/05,4,85.79,3,1
2015/02/05,5,93.93,3,1
2015/02/05,6,99.91,3,1
2015/02/05,7,115.33,3,1
2015/02/05,8,123.38,3,1
2015/02/05,9,130.55,3,1
2015/02/05,10,131.91,3,1
2015/02/05,11,127.62,3,1
2015/02/05,12,124.56,3,1
2015/02/05,13,119.08,3,1
2015/02/05,14,111.26,3,1
2015/02/05,15,112.32,3,1
2015/02/05,16,114.75,3,1
2015/02/05,17,118.72,3,1
2015/02/05,18,125.35,3,1
2015/02/05,19,139.23,3,1
2015/02/05,20,136.64,3,1
2015/02/05,21,130.15,3,1
2015/02/05,22,120.41,3,1
2015/02/05,23,118.14,3,1
2015/02/06,0,114.5,4,1
2015/02/06,1,106.02,4,1
2015/02/06,2,101.19,4,1
2015/02/06,3,98.75,4,1
2015/02/06,4,98.37,4,1
2015/02/06,5,100.94,4,1
2015/02/06,6,108.58,4,1
2015/02/06,7,133.1,4,1
2015/02/06,8,130.19,4,1
2015/02/06,9,134.2,4,1
2015/02/06,10,135.36,4,1
2015/02/06,11,129.14,4,1
2015/02/06,12,125.93,4,1
2015/02/06,13,121.34,4,1
2015/02/06,14,110.37,4,1
2015/02/06,15,110.9,4,1
2015/02/06,16,112.33,4,1
2015/02/06,17,121.71,4,1
2015/02/06,18,123.21,4,1
2015/02/06,19,132.95,4,1
2015/02/06,20,131.79,4,1
2015/02/06,21,132.19,4,1
2015/02/06,22,125.61,4,1
2015/02/06,23,123.29,4,1
2015/02/07,0,129.24,5,1
2015/02/07,1,126.51,5,1
2015/02/07,2,118.09,5,1
2015/02/07,3,114.08,5,1
2015/02/07,4,114.85,5,1
2015/02/07,5,117.86,5,1
2015/02/07,6,117.93,5,1
2015/02/07,7,122.73,5,1
2015/02/07,8,122.66,5,1
2015/02/07,9,126.69,5,1
2015/02/07,10,130.05,5,1
2015/02/07,11,127.36,5,1
2015/02/07,12,126.93,5,1
2015/02/07,13,132.26,5,1
2015/02/07,14,125.97,5,1
2015/02/07,15,123.67,5,1
2015/02/07,16,122.8,5,1
2015/02/07,17,124.06,5,1
2015/02/07,18,143.85,5,1
2015/02/07,19,153.65,5,1
2015/02/07,20,146.85,5,1
2015/02/07,21,141.29,5,1
2015/02/07,22,127.84,5,1
2015/02/07,23,125.41,5,1
2015/02/08,0,125.59,6,1
2015/02/08,1,118.87,6,1
2015/02/08,2,115.22,6,1
2015/02/08,3,110.34,6,1
2015/02/08,4,111.72,6,1
2015/02/08,5,113.99,6,1
2015/02/08,6,116.88,6,1
2015/02/08,7,119.48,6,1
2015/02/08,8,121.84,6,1
2015/02/08,9,123.64,6,1
2015/02/08,10,121.4,6,1
2015/02/08,11,116.32,6,1
2015/02/08,12,108.82,6,1
2015/02/08,13,106.38,6,1
2015/02/08,14,104.68,6,1
2015/02/08,15,98.38,6,1
2015/02/08,16,97.46,6,1
2015/02/08,17,98.14,6,1
2015/02/08,18,115.23,6,1
2015/02/08,19,123.19,6,1
2015/02/08,20,128.6,6,1
2015/02/08,21,126.89,6,1
2015/02/08,22,117.12,6,1
2015/02/08,23,111.28,6,1
2015/02/09,0,107.62,0,1
2015/02/09,1,102.7,0,1
2015/02/09,2,97.51,0,1
2015/02/09,3,94.97,0,1
2015/02/09,4,94.59,0,1
2015/02/09,5,97.46,0,1
2015/02/09,6,106.73,0,1
2015/02/09,7,132.2,0,1
2015/02/09,8,128.45,0,1
2015/02/09,9,134.09,0,1
2015/02/09,10,135.59,0,1
2015/02/09,11,132.64,0,1
2015/02/09,12,133.1,0,1
2015/02/09,13,132.58,0,1
2015/02/09,14,126.28,0,1
2015/02/09,15,125.77,0,1
2015/02/09,16,128.14,0,1
2015/02/09,17,135.54,0,1
2015/02/09,18,138.79,0,1
2015/02/09,19,164.07,0,1
2015/02/09,20,160.28,0,1
2015/02/09,21,143.2,0,1
2015/02/09,22,133.09,0,1
2015/02/09,23,128.03,0,1
2015/02/10,0,123.33,1,1
2015/02/10,1,124.9,1,1
2015/02/10,2,116.56,1,1
2015/02/10,3,115.37,1,1
2015/02/10,4,114.82,1,1
2015/02/10,5,115.93,1,1
2015/02/10,6,122.98,1,1
2015/02/10,7,148.24,1,1
2015/02/10,8,141.86,1,1
2015/02/10,9,145.52,1,1
2015/02/10,10,146.68,1,1
2015/02/10,11,145.5,1,1
2015/02/10,12,143.44,1,1
2015/02/10,13,142.12,1,1
2015/02/10,14,134.28,1,1
2015/02/10,15,134.4,1,1
2015/02/10,16,138.42,1,1
2015/02/10,17,136.63,1,1
2015/02/10,18,143.21,1,1
2015/02/10,19,151.05,1,1
2015/02/10,20,152.25,1,1
2015/02/10,21,145.34,1,1
2015/02/10,22,136.36,1,1
2015/02/10,23,129.09,1,1
2015/02/11,0,121.75,2,1
2015/02/11,1,122.04,2,1
2015/02/11,2,118.58,2,1
2015/02/11,3,116.14,2,1
2015/02/11,4,114.55,2,1
2015/02/11,5,116.78,2,1
2015/02/11,6,122.85,2,1
2015/02/11,7,152.66,2,1
2015/02/11,8,144.3,2,1
2015/02/11,9,148.58,2,1
2015/02/11,10,149.53,2,1
2015/02/11,11,147.11,2,1
2015/02/11,12,147.13,2,1
2015/02/11,13,144.81,2,1
2015/02/11,14,139.35,2,1
2015/02/11,15,141.1,2,1
2015/02/11,16,143.54,2,1
2015/02/11,17,144.6,2,1
2015/02/11,18,145.3,2,1
2015/02/11,19,154.36,2,1
2015/02/11,20,159.01,2,1
2015/02/11,21,151.61,2,1
2015/02/11,22,146.89,2,1
2015/02/11,23,143.29,2,1
2015/02/12,0,140.16,3,1
2015/02/12,1,133.05,3,1
2015/02/12,2,120.43,3,1
2015/02/12,3,119.53,3,1
2015/02/12,4,119.03,3,1
2015/02/12,5,121.08,3,1
2015/02/12,6,128.46,3,1
2015/02/12,7,144.44,3,1
2015/02/12,8,148.2,3,1
2015/02/12,9,153.97,3,1
2015/02/12,10,153.71,3,1
2015/02/12,11,150.52,3,1
2015/02/12,12,146.42,3,1
2015/02/12,13,144.72,3,1
2015/02/12,14,139.59,3,1
2015/02/12,15,141.2,3,1
2015/02/12,16,142.98,3,1
2015/02/12,17,140.04,3,1
2015/02/12,18,145.66,3,1
2015/02/12,19,153.6,3,1
2015/02/12,20,156.56,3,1
2015/02/12,21,150.55,3,1
2015/02/12,22,144.87,3,1
2015/02/12,23,140.08,3,1
2015/02/13,0,134.54,4,1
2015/02/13,1,123.66,4,1
2015/02/13,2,119.81,4,1
2015/02/13,3,116.6,4,1
2015/02/13,4,115.54,4,1
2015/02/13,5,115.6,4,1
2015/02/13,6,119.7,4,1
2015/02/13,7,140.13,4,1
2015/02/13,8,131.72,4,1
2015/02/13,9,133.93,4,1
2015/02/13,10,133.66,4,1
2015/02/13,11,131.26,4,1
2015/02/13,12,127.06,4,1
2015/02/13,13,121.3,4,1
2015/02/13,14,116.44,4,1
2015/02/13,15,113.56,4,1
2015/02/13,16,112.69,4,1
2015/02/13,17,114.09,4,1
2015/02/13,18,118.75,4,1
2015/02/13,19,131.74,4,1
2015/02/13,20,134.27,4,1
2015/02/13,21,134.59,4,1
2015/02/13,22,124.65,4,1
2015/02/13,23,116.25,4,1
2015/02/14,0,115.15,5,1
2015/02/14,1,109.89,5,1
2015/02/14,2,106.59,5,1
2015/02/14,3,104.83,5,1
2015/02/14,4,105.22,5,1
2015/02/14,5,107.9,5,1
2015/02/14,6,107.66,5,1
2015/02/14,7,110.27,5,1
2015/02/14,8,111.89,5,1
2015/02/14,9,115.66,5,1
2015/02/14,10,119.17,5,1
2015/02/14,11,118.91,5,1
2015/02/14,12,115.68,5,1
2015/02/14,13,118.01,5,1
2015/02/14,14,108.41,5,1
2015/02/14,15,104.84,5,1
2015/02/14,16,103.32,5,1
2015/02/14,17,105.34,5,1
2015/02/14,18,110.47,5,1
2015/02/14,19,120.62,5,1
2015/02/14,20,120.83,5,1
2015/02/14,21,117.74,5,1
2015/02/14,22,113.38,5,1
2015/02/14,23,107.38,5,1
2015/02/15,0,100.56,6,1
2015/02/15,1,92.55,6,1
2015/02/15,2,84.71,6,1
2015/02/15,3,81.0,6,1
2015/02/15,4,80.51,6,1
2015/02/15,5,82.24,6,1
2015/02/15,6,85.62,6,1
2015/02/15,7,90.48,6,1
2015/02/15,8,97.54,6,1
2015/02/15,9,102.95,6,1
2015/02/15,10,107.92,6,1
2015/02/15,11,109.43,6,1
2015/02/15,12,98.13,6,1
2015/02/15,13,97.61,6,1
2015/02/15,14,96.99,6,1
2015/02/15,15,97.15,6,1
2015/02/15,16,97.44,6,1
2015/02/15,17,101.49,6,1
2015/02/15,18,110.0,6,1
2015/02/15,19,128.75,6,1
2015/02/15,20,133.45,6,1
2015/02/15,21,131.12,6,1
2015/02/15,22,132.82,6,1
2015/02/15,23,121.18,6,1
2015/02/16,0,118.84,0,1
2015/02/16,1,112.35,0,1
2015/02/16,2,109.93,0,1
2015/02/16,3,109.58,0,1
2015/02/16,4,109.25,0,1
2015/02/16,5,109.47,0,1
2015/02/16,6,114.2,0,1
2015/02/16,7,134.56,0,1
2015/02/16,8,137.21,0,1
2015/02/16,9,144.13,0,1
2015/02/16,10,145.43,0,1
2015/02/16,11,146.41,0,1
2015/02/16,12,136.44,0,1
2015/02/16,13,133.21,0,1
2015/02/16,14,125.22,0,1
2015/02/16,15,121.81,0,1
2015/02/16,16,124.98,0,1
2015/02/16,17,126.21,0,1
2015/02/16,18,130.01,0,1
2015/02/16,19,147.72,0,1
2015/02/16,20,141.64,0,1
2015/02/16,21,130.71,0,1
2015/02/16,22,122.74,0,1
2015/02/16,23,109.11,0,1
2015/02/17,0,110.26,1,1
2015/02/17,1,109.78,1,1
2015/02/17,2,96.37,1,1
2015/02/17,3,95.17,1,1
2015/02/17,4,88.62,1,1
2015/02/17,5,93.12,1,1
2015/02/17,6,98.2,1,1
2015/02/17,7,118.95,1,1
2015/02/17,8,113.63,1,1
2015/02/17,9,122.09,1,1
2015/02/17,10,121.77,1,1
2015/02/17,11,116.87,1,1
2015/02/17,12,115.12,1,1
2015/02/17,13,111.98,1,1
2015/02/17,14,108.76,1,1
2015/02/17,15,110.34,1,1
2015/02/17,16,111.61,1,1
2015/02/17,17,112.62,1,1
2015/02/17,18,113.87,1,1
2015/02/17,19,129.89,1,1
2015/02/17,20,129.09,1,1
2015/02/17,21,122.42,1,1
2015/02/17,22,115.67,1,1
2015/02/17,23,109.05,1,1
2015/02/18,0,98.7,2,1
2015/02/18,1,100.27,2,1
2015/02/18,2,89.92,2,1
2015/02/18,3,91.89,2,1
2015/02/18,4,92.35,2,1
2015/02/18,5,92.61,2,1
2015/02/18,6,100.44,2,1
2015/02/18,7,132.27,2,1
2015/02/18,8,128.36,2,1
2015/02/18,9,132.51,2,1
2015/02/18,10,130.44,2,1
2015/02/18,11,127.26,2,1
2015/02/18,12,127.06,2,1
2015/02/18,13,125.3,2,1
2015/02/18,14,120.22,2,1
2015/02/18,15,121.5,2,1
2015/02/18,16,123.38,2,1
2015/02/18,17,123.86,2,1
2015/02/18,18,130.38,2,1
2015/02/18,19,138.96,2,1
2015/02/18,20,138.72,2,1
2015/02/18,21,133.26,2,1
2015/02/18,22,128.69,2,1
2015/02/18,23,123.62,2,1
2015/02/19,0,122.39,3,1
2015/02/19,1,124.01,3,1
2015/02/19,2,118.78,3,1
2015/02/19,3,115.83,3,1
2015/02/19,4,115.51,3,1
2015/02/19,5,116.08,3,1
2015/02/19,6,122.27,3,1
2015/02/19,7,132.55,3,1
2015/02/19,8,136.02,3,1
2015/02/19,9,138.98,3,1
2015/02/19,10,137.1,3,1
2015/02/19,11,133.77,3,1
2015/02/19,12,133.8,3,1
2015/02/19,13,131.29,3,1
2015/02/19,14,126.92,3,1
2015/02/19,15,128.98,3,1
2015/02/19,16,130.64,3,1
2015/02/19,17,133.62,3,1
2015/02/19,18,135.64,3,1
2015/02/19,19,151.09,3,1
2015/02/19,20,157.09,3,1
2015/02/19,21,147.85,3,1
2015/02/19,22,135.5,3,1
2015/02/19,23,131.52,3,1
2015/02/20,0,123.86,4,1
2015/02/20,1,122.61,4,1
2015/02/20,2,118.78,4,1
2015/02/20,3,115.13,4,1
2015/02/20,4,114.53,4,1
2015/02/20,5,116.43,4,1
2015/02/20,6,124.07,4,1
2015/02/20,7,138.27,4,1
2015/02/20,8,133.44,4,1
2015/02/20,9,134.35,4,1
2015/02/20,10,133.97,4,1
2015/02/20,11,130.94,4,1
2015/02/20,12,129.62,4,1
2015/02/20,13,124.95,4,1
2015/02/20,14,121.42,4,1
2015/02/20,15,120.15,4,1
2015/02/20,16,119.97,4,1
2015/02/20,17,122.2,4,1
2015/02/20,18,123.05,4,1
2015/02/20,19,131.9,4,1
2015/02/20,20,135.31,4,1
2015/02/20,21,134.97,4,1
2015/02/20,22,126.68,4,1
2015/02/20,23,123.46,4,1
2015/02/21,0,123.71,5,1
2015/02/21,1,118.59,5,1
2015/02/21,2,111.59,5,1
2015/02/21,3,109.92,5,1
2015/02/21,4,110.93,5,1
2015/02/21,5,114.82,5,1
2015/02/21,6,111.62,5,1
2015/02/21,7,110.55,5,1
2015/02/21,8,107.94,5,1
2015/02/21,9,114.25,5,1
2015/02/21,10,117.42,5,1
2015/02/21,11,113.76,5,1
2015/02/21,12,105.67,5,1
2015/02/21,13,109.44,5,1
2015/02/21,14,97.64,5,1
2015/02/21,15,86.62,5,1
2015/02/21,16,80.14,5,1
2015/02/21,17,87.02,5,1
2015/02/21,18,97.28,5,1
2015/02/21,19,108.26,5,1
2015/02/21,20,112.63,5,1
2015/02/21,21,109.74,5,1
2015/02/21,22,103.82,5,1
2015/02/21,23,98.16,5,1
2015/02/22,0,84.48,6,1
2015/02/22,1,82.95,6,1
2015/02/22,2,77.74,6,1
2015/02/22,3,77.83,6,1
2015/02/22,4,78.24,6,1
2015/02/22,5,78.66,6,1
2015/02/22,6,80.5,6,1
2015/02/22,7,85.56,6,1
2015/02/22,8,88.34,6,1
2015/02/22,9,87.86,6,1
2015/02/22,10,88.02,6,1
2015/02/22,11,86.49,6,1
2015/02/22,12,80.63,6,1
2015/02/22,13,81.24,6,1
2015/02/22,14,78.26,6,1
2015/02/22,15,73.43,6,1
2015/02/22,16,73.64,6,1
2015/02/22,17,73.3,6,1
2015/02/22,18,94.31,6,1
2015/02/22,19,115.82,6,1
2015/02/22,20,124.02,6,1
2015/02/22,21,119.26,6,1
2015/02/22,22,115.95,6,1
2015/02/22,23,99.46,6,1
2015/02/23,0,97.57,0,1
2015/02/23,1,82.03,0,1
2015/02/23,2,76.31,0,1
2015/02/23,3,76.31,0,1
2015/02/23,4,76.48,0,1
2015/02/23,5,78.5,0,1
2015/02/23,6,97.63,0,1
2015/02/23,7,110.97,0,1
2015/02/23,8,108.61,0,1
2015/02/23,9,120.33,0,1
2015/02/23,10,123.39,0,1
2015/02/23,11,118.73,0,1
2015/02/23,12,116.68,0,1
2015/02/23,13,114.04,0,1
2015/02/23,14,98.38,0,1
2015/02/23,15,98.05,0,1
2015/02/23,16,98.41,0,1
2015/02/23,17,98.88,0,1
2015/02/23,18,101.99,0,1
2015/02/23,19,118.71,0,1
2015/02/23,20,120.99,0,1
2015/02/23,21,112.67,0,1
2015/02/23,22,97.39,0,1
2015/02/23,23,93.74,0,1
2015/02/24,0,82.41,1,1
2015/02/24,1,76.37,1,1
2015/02/24,2,73.61,1,1
2015/02/24,3,74.1,1,1
2015/02/24,4,74.12,1,1
2015/02/24,5,74.68,1,1
2015/02/24,6,91.67,1,1
2015/02/24,7,108.7,1,1
2015/02/24,8,101.23,1,1
2015/02/24,9,108.21,1,1
2015/02/24,10,104.52,1,1
2015/02/24,11,99.06,1,1
2015/02/24,12,96.62,1,1
2015/02/24,13,96.86,1,1
2015/02/24,14,93.23,1,1
2015/02/24,15,94.64,1,1
2015/02/24,16,96.05,1,1
2015/02/24,17,96.91,1,1
2015/02/24,18,105.68,1,1
2015/02/24,19,123.29,1,1
2015/02/24,20,130.7,1,1
2015/02/24,21,122.09,1,1
2015/02/24,22,110.86,1,1
2015/02/24,23,104.09,1,1
2015/02/25,0,102.22,2,1
2015/02/25,1,98.44,2,1
2015/02/25,2,90.84,2,1
2015/02/25,3,83.12,2,1
2015/02/25,4,82.23,2,1
2015/02/25,5,86.39,2,1
2015/02/25,6,99.93,2,1
2015/02/25,7,120.52,2,1
2015/02/25,8,111.14,2,1
2015/02/25,9,119.42,2,1
2015/02/25,10,114.27,2,1
2015/02/25,11,109.68,2,1
2015/02/25,12,108.01,2,1
2015/02/25,13,104.12,2,1
2015/02/25,14,96.13,2,1
2015/02/25,15,96.93,2,1
2015/02/25,16,103.54,2,1
2015/02/25,17,105.37,2,1
2015/02/25,18,110.36,2,1
2015/02/25,19,125.94,2,1
2015/02/25,20,129.99,2,1
2015/02/25,21,119.76,2,1
2015/02/25,22,109.09,2,1
2015/02/25,23,109.11,2,1
2015/02/26,0,106.99,3,1
2015/02/26,1,101.21,3,1
2015/02/26,2,95.37,3,1
2015/02/26,3,93.8,3,1
2015/02/26,4,93.27,3,1
2015/02/26,5,94.46,3,1
2015/02/26,6,104.8,3,1
2015/02/26,7,114.53,3,1
2015/02/26,8,118.4,3,1
2015/02/26,9,122.09,3,1
2015/02/26,10,123.02,3,1
2015/02/26,11,118.14,3,1
2015/02/26,12,117.12,3,1
2015/02/26,13,115.86,3,1
2015/02/26,14,109.57,3,1
2015/02/26,15,109.6,3,1
2015/02/26,16,113.52,3,1
2015/02/26,17,112.42,3,1
2015/02/26,18,118.4,3,1
2015/02/26,19,134.85,3,1
2015/02/26,20,132.58,3,1
2015/02/26,21,127.15,3,1
2015/02/26,22,118.42,3,1
2015/02/26,23,114.41,3,1
2015/02/27,0,116.48,4,1
2015/02/27,1,101.98,4,1
2015/02/27,2,96.93,4,1
2015/02/27,3,95.39,4,1
2015/02/27,4,95.06,4,1
2015/02/27,5,96.03,4,1
2015/02/27,6,101.06,4,1
2015/02/27,7,122.25,4,1
2015/02/27,8,116.62,4,1
2015/02/27,9,116.54,4,1
2015/02/27,10,117.06,4,1
2015/02/27,11,115.11,4,1
2015/02/27,12,115.21,4,1
2015/02/27,13,114.49,4,1
2015/02/27,14,108.72,4,1
2015/02/27,15,109.37,4,1
2015/02/27,16,109.86,4,1
2015/02/27,17,107.7,4,1
2015/02/27,18,110.62,4,1
2015/02/27,19,122.51,4,1
2015/02/27,20,126.19,4,1
2015/02/27,21,126.35,4,1
2015/02/27,22,119.66,4,1
2015/02/27,23,116.62,4,1
2015/02/28,0,106.5,5,1
2015/02/28,1,102.02,5,1
2015/02/28,2,96.6,5,1
2015/02/28,3,96.65,5,1
2015/02/28,4,98.21,5,1
2015/02/28,5,99.02,5,1
2015/02/28,6,99.19,5,1
2015/02/28,7,99.78,5,1
2015/02/28,8,101.81,5,1
2015/02/28,9,106.45,5,1
2015/02/28,10,113.63,5,1
2015/02/28,11,113.02,5,1
2015/02/28,12,112.01,5,1
2015/02/28,13,116.27,5,1
2015/02/28,14,106.19,5,1
2015/02/28,15,101.26,5,1
2015/02/28,16,99.77,5,1
2015/02/28,17,102.67,5,1
2015/02/28,18,117.28,5,1
2015/02/28,19,120.78,5,1
2015/02/28,20,122.19,5,1
2015/02/28,21,120.06,5,1
2015/02/28,22,111.73,5,1
2015/02/28,23,105.85,5,1
2015/03/01,0,113.9,6,1
2015/03/01,1,104.75,6,1
2015/03/01,2,101.49,6,1
2015/03/01,3,95.47,6,1
2015/03/01,4,91.42,6,1
2015/03/01,5,91.16,6,1
2015/03/01,6,93.6,6,1
2015/03/01,7,91.51,6,1
2015/03/01,8,94.86,6,1
2015/03/01,9,99.55,6,1
2015/03/01,10,96.52,6,1
2015/03/01,11,101.8,6,1
2015/03/01,12,103.75,6,1
2015/03/01,13,101.76,6,1
2015/03/01,14,100.96,6,1
2015/03/01,15,90.99,6,1
2015/03/01,16,86.97,6,1
2015/03/01,17,91.76,6,1
2015/03/01,18,95.17,6,1
2015/03/01,19,112.69,6,1
2015/03/01,20,120.29,6,1
2015/03/01,21,116.99,6,1
2015/03/01,22,113.71,6,1
2015/03/01,23,106.69,6,1
2015/03/02,0,96.65,0,1
2015/03/02,1,91.09,0,1
2015/03/02,2,88.51,0,1
2015/03/02,3,86.87,0,1
2015/03/02,4,84.93,0,1
2015/03/02,5,90.79,0,1
2015/03/02,6,101.38,0,1
2015/03/02,7,114.41,0,1
2015/03/02,8,117.69,0,1
2015/03/02,9,116.15,0,1
2015/03/02,10,115.66,0,1
2015/03/02,11,114.54,0,1
2015/03/02,12,114.66,0,1
2015/03/02,13,118.14,0,1
2015/03/02,14,118.57,0,1
2015/03/02,15,117.54,0,1
2015/03/02,16,116.13,0,1
2015/03/02,17,114.13,0,1
2015/03/02,18,121.54,0,1
2015/03/02,19,144.25,0,1
2015/03/02,20,156.52,0,1
2015/03/02,21,160.11,0,1
2015/03/02,22,133.88,0,1
2015/03/02,23,128.24,0,1
2015/03/03,0,132.7,1,1
2015/03/03,1,125.93,1,1
2015/03/03,2,120.79,1,1
2015/03/03,3,117.29,1,1
2015/03/03,4,114.98,1,1
2015/03/03,5,118.5,1,1
2015/03/03,6,122.53,1,1
2015/03/03,7,128.92,1,1
2015/03/03,8,135.08,1,1
2015/03/03,9,131.99,1,1
2015/03/03,10,128.71,1,1
2015/03/03,11,125.52,1,1
2015/03/03,12,124.56,1,1
2015/03/03,13,128.04,1,1
2015/03/03,14,125.42,1,1
2015/03/03,15,124.17,1,1
2015/03/03,16,121.62,1,1
2015/03/03,17,124.67,1,1
2015/03/03,18,127.89,1,1
2015/03/03,19,141.91,1,1
2015/03/03,20,148.45,1,1
2015/03/03,21,142.27,1,1
2015/03/03,22,134.0,1,1
2015/03/03,23,125.88,1,1
2015/03/04,0,120.33,2,1
2015/03/04,1,114.24,2,1
2015/03/04,2,110.15,2,1
2015/03/04,3,103.75,2,1
2015/03/04,4,96.77,2,1
2015/03/04,5,93.25,2,1
2015/03/04,6,99.49,2,1
2015/03/04,7,102.02,2,1
2015/03/04,8,111.43,2,1
2015/03/04,9,108.11,2,1
2015/03/04,10,107.09,2,1
2015/03/04,11,105.46,2,1
2015/03/04,12,101.1,2,1
2015/03/04,13,107.29,2,1
2015/03/04,14,100.71,2,1
2015/03/04,15,98.04,2,1
2015/03/04,16,96.95,2,1
2015/03/04,17,97.32,2,1
2015/03/04,18,98.85,2,1
2015/03/04,19,113.4,2,1
2015/03/04,20,119.28,2,1
2015/03/04,21,120.25,2,1
2015/03/04,22,109.87,2,1
2015/03/04,23,99.86,2,1
2015/03/05,0,88.12,3,1
2015/03/05,1,77.85,3,1
2015/03/05,2,73.76,3,1
2015/03/05,3,74.22,3,1
2015/03/05,4,73.23,3,1
2015/03/05,5,73.7,3,1
2015/03/05,6,82.09,3,1
2015/03/05,7,88.93,3,1
2015/03/05,8,97.76,3,1
2015/03/05,9,95.66,3,1
2015/03/05,10,95.8,3,1
2015/03/05,11,93.82,3,1
2015/03/05,12,94.21,3,1
2015/03/05,13,96.75,3,1
2015/03/05,14,96.6,3,1
2015/03/05,15,97.58,3,1
2015/03/05,16,97.31,3,1
2015/03/05,17,101.03,3,1
2015/03/05,18,106.86,3,1
2015/03/05,19,121.35,3,1
2015/03/05,20,129.26,3,1
2015/03/05,21,128.78,3,1
2015/03/05,22,119.41,3,1
2015/03/05,23,116.46,3,1
2015/03/06,0,115.3,4,1
2015/03/06,1,109.81,4,1
2015/03/06,2,102.14,4,1
2015/03/06,3,99.82,4,1
2015/03/06,4,99.64,4,1
2015/03/06,5,106.53,4,1
2015/03/06,6,115.3,4,1
2015/03/06,7,125.89,4,1
2015/03/06,8,128.59,4,1
2015/03/06,9,128.03,4,1
2015/03/06,10,124.58,4,1
2015/03/06,11,120.35,4,1
2015/03/06,12,115.31,4,1
2015/03/06,13,119.34,4,1
2015/03/06,14,119.71,4,1
2015/03/06,15,116.12,4,1
2015/03/06,16,114.58,4,1
2015/03/06,17,114.88,4,1
2015/03/06,18,127.99,4,1
2015/03/06,19,138.8,4,1
2015/03/06,20,151.84,4,1
2015/03/06,21,147.07,4,1
2015/03/06,22,131.52,4,1
2015/03/06,23,128.65,4,1
2015/03/07,0,126.81,5,1
2015/03/07,1,121.59,5,1
2015/03/07,2,118.18,5,1
2015/03/07,3,112.65,5,1
2015/03/07,4,109.32,5,1
2015/03/07,5,108.12,5,1
2015/03/07,6,109.13,5,1
2015/03/07,7,109.75,5,1
2015/03/07,8,119.37,5,1
2015/03/07,9,119.2,5,1
2015/03/07,10,117.19,5,1
2015/03/07,11,115.79,5,1
2015/03/07,12,116.76,5,1
2015/03/07,13,121.16,5,1
2015/03/07,14,122.89,5,1
2015/03/07,15,121.52,5,1
2015/03/07,16,119.88,5,1
2015/03/07,17,118.9,5,1
2015/03/07,18,123.26,5,1
